user_id,username,email,age,subscription,region,city,product_category,sale_amount,price,store_id,transaction_date,raw_timestamp,status
1055,user_1055,user_1055@example.com,23,Premium,West,Los Angeles,Sports,394.3,414.38,103,2026-06-22,2026-06-22 00:00:00,Pending
1011,user_1011,user_1011@example.com,55,Basic,West,Los Angeles,Electronics,312.87,371.99,104,2026-07-18,2026-07-18 00:00:00,
1081,user_1081,user_1081@example.com,30,Basic,West,Los Angeles,Home & Kitchen,104.98,114.48,104,2026-06-24,24/06/2026 12:00 AM,Active
1018,user_1018,user_1018@example.com,52,Premium,West,Los Angeles,Electronics,234.97,198.04,103,2026-07-10,10/07/2026 12:00 AM,
1046,user_1046,user_1046@example.com,21,Free,West,Los Angeles,Electronics,212.74,223.44,102,2026-06-27,2026-06-27 00:00:00,
1020,user_1020,,26,Premium,West,Los Angeles,Electronics,488.2,485.06,101,2026-07-13,2026-07-13 00:00:00,Active
1024,user_1024,user_1024@example.com,48,Basic,West,Los Angeles,Clothing,434.77,385.55,103,2026-07-14,2026-07-14 00:00:00,Pending
1034,user_1034,user_1034@example.com,20,Standard,West,Los Angeles,Sports,329.44,370.16,104,2026-07-02,2026-07-02 00:00:00,Cancelled
1022,user_1022,user_1022@example.com,60,Standard,West,Los Angeles,Books,60.42,62.54,102,2026-06-23,2026-06-23 00:00:00,
1057,user_1057,user_1057@example.com,35,Premium,West,Los Angeles,Sports,197.69,186.06,101,2026-07-04,04/07/2026 12:00 AM,Cancelled
1075,user_1075,user_1075@example.com,56,Standard,West,Los Angeles,Books,24.67,22.92,102,2026-07-07,2026-07-07 00:00:00,Cancelled
1047,user_1047,user_1047@example.com,15,Standard,West,Los Angeles,Electronics,361.23,370.98,103,2026-06-20,20/06/2026 12:00 AM,Cancelled
1077,user_1077,user_1077@example.com,50,Standard,West,Los Angeles,Sports,473.67,506.13,104,2026-06-27,2026-06-27 00:00:00,Cancelled
1025,user_1025,user_1025@example.com,46,Premium,West,Los Angeles,Home & Kitchen,216.41,187.94,103,2026-06-30,2026-06-30 00:00:00,Cancelled
1002,user_1002,user_1002@example.com,15,Free,West,Los Angeles,Home & Kitchen,74.22,60.47,101,2026-07-08,08/07/2026 12:00 AM,Active
1053,user_1053,user_1053@example.com,37,Free,West,Los Angeles,Electronics,282.66,295.36,104,2026-07-09,2026-07-09 00:00:00,Active
1047,user_1047,user_1047@example.com,29,Premium,West,Los Angeles,Electronics,77.98,89.25,104,2026-07-11,2026-07-11 00:00:00,Cancelled
1068,user_1068,user_1068@example.com,18,Standard,West,Los Angeles,Electronics,64.29,53.36,103,2026-06-26,2026-06-26 00:00:00,Cancelled
1089,user_1089,user_1089@example.com,44,Premium,West,Los Angeles,Clothing,166.47,172.07,104,2026-06-28,2026-06-28 00:00:00,Pending
1073,user_1073,user_1073@example.com,32,Standard,West,Los Angeles,Books,120.66,110.83,101,2026-07-07,2026-07-07 00:00:00,Pending
1088,user_1088,user_1088@example.com,18,Basic,West,Los Angeles,Electronics,338.54,322.98,104,2026-07-15,2026-07-15 00:00:00,Cancelled
1097,user_1097,user_1097@example.com,56,Basic,West,Los Angeles,Sports,61.77,72.07,104,2026-07-04,2026-07-04 00:00:00,
1024,user_1024,user_1024@example.com,58,Standard,West,Los Angeles,Sports,327.71,377.02,101,2026-07-11,,
1023,user_1023,user_1023@example.com,48,Free,West,Los Angeles,Home & Kitchen,140.13,116.82,104,2026-07-12,2026-07-12 00:00:00,Cancelled
1006,user_1006,user_1006@example.com,18,Free,West,Los Angeles,Books,105.03,91.45,103,2026-07-02,2026-07-02 00:00:00,Active
1087,,user_1087@example.com,22,Basic,West,Los Angeles,Electronics,36.04,,103,2026-07-11,2026-07-11 00:00:00,Pending
1079,user_1079,user_1079@example.com,40,Premium,West,Los Angeles,Clothing,369.62,335.36,102,2026-07-13,2026-07-13 00:00:00,Cancelled
1090,user_1090,user_1090@example.com,21,Basic,West,Los Angeles,Sports,454.81,498.31,102,2026-07-13,13/07/2026 12:00 AM,Pending
1042,user_1042,user_1042@example.com,15,Free,West,Los Angeles,Books,173.69,157.28,101,2026-07-13,2026-07-13 00:00:00,Cancelled
1060,user_1060,user_1060@example.com,30,Free,West,Los Angeles,Electronics,32.14,,103,2026-06-22,2026-06-22 00:00:00,Pending
1099,user_1099,user_1099@example.com,36,Free,West,Los Angeles,Books,370.06,334.14,104,2026-07-10,10/07/2026 12:00 AM,Cancelled
1038,user_1038,user_1038@example.com,57,Free,West,Los Angeles,Electronics,142.27,150.23,102,2026-07-05,2026-07-05 00:00:00,Pending
1045,user_1045,user_1045@example.com,59,Free,West,Los Angeles,Home & Kitchen,111.09,,104,2026-06-28,2026-06-28 00:00:00,
1067,user_1067,user_1067@example.com,37,Standard,West,Los Angeles,Books,298.68,271.95,102,2026-07-17,2026-07-17 00:00:00,Active
1055,user_1055,user_1055@example.com,37,Standard,West,Los Angeles,Electronics,485.04,521.04,104,2026-06-27,2026-06-27 00:00:00,Pending
1038,user_1038,user_1038@example.com,33,Premium,West,Los Angeles,Books,30.07,31.19,101,2026-07-03,2026-07-03 00:00:00,Active
1006,user_1006,user_1006@example.com,33,Basic,West,Los Angeles,Electronics,359.47,392.98,104,2026-06-30,2026-06-30 00:00:00,Active
1060,user_1060,user_1060@example.com,58,Free,West,Los Angeles,Books,205.57,237.89,103,2026-06-29,2026-06-29 00:00:00,Cancelled
1074,user_1074,user_1074@example.com,31,Basic,West,Los Angeles,Books,281.6,234.92,104,2026-07-01,2026-07-01 00:00:00,
1012,user_1012,user_1012@example.com,35,Standard,West,Los Angeles,Books,183.55,217.43,104,2026-07-18,18/07/2026 12:00 AM,
1011,user_1011,user_1011@example.com,34,Basic,West,Los Angeles,Sports,260.98,265.5,103,2026-07-17,2026-07-17 00:00:00,
1085,,user_1085@example.com,48,Free,West,Los Angeles,Electronics,51.48,61.49,101,2026-07-08,2026-07-08 00:00:00,
1088,user_1088,user_1088@example.com,52,Premium,West,Los Angeles,Clothing,262.97,312.12,102,2026-07-11,2026-07-11 00:00:00,Pending
1038,user_1038,user_1038@example.com,15,Free,West,Los Angeles,Sports,347.01,277.61,101,2026-07-02,2026-07-02 00:00:00,
1003,user_1003,user_1003@example.com,18,Premium,West,Los Angeles,Home & Kitchen,208.23,234.91,103,2026-06-22,2026-06-22 00:00:00,Active
1055,user_1055,,24,Basic,West,Los Angeles,Clothing,260.64,229.4,104,2026-07-09,2026-07-09 00:00:00,
1047,user_1047,user_1047@example.com,59,Premium,West,Los Angeles,Books,214.28,173.82,104,2026-07-15,15/07/2026 12:00 AM,Cancelled
1004,user_1004,user_1004@example.com,54,Free,West,Los Angeles,Electronics,454.97,389.33,104,2026-07-10,,Pending
1045,user_1045,user_1045@example.com,28,Standard,West,Los Angeles,Sports,201.41,,102,2026-07-07,2026-07-07 00:00:00,
1091,user_1091,user_1091@example.com,57,Standard,West,Los Angeles,Books,43.42,43.14,104,2026-06-29,2026-06-29 00:00:00,Cancelled
1016,user_1016,user_1016@example.com,52,Standard,West,Los Angeles,Sports,312.56,255.67,102,2026-07-11,2026-07-11 00:00:00,
1041,user_1041,user_1041@example.com,30,Premium,West,Los Angeles,Clothing,366.8,436.25,101,2026-07-17,2026-07-17 00:00:00,Active
1056,user_1056,user_1056@example.com,16,Basic,West,Los Angeles,Home & Kitchen,62.75,53.54,102,2026-07-12,2026-07-12 00:00:00,Cancelled
1025,user_1025,user_1025@example.com,48,Basic,South,Houston,Electronics,295.23,315.15,102,2026-07-17,2026-07-17 00:00:00,Cancelled
1072,user_1072,user_1072@example.com,26,Free,West,Seattle,Clothing,417.88,413.49,103,2026-07-07,2026-07-07 00:00:00,Pending
1056,user_1056,user_1056@example.com,19,Premium,Midwest,Chicago,Clothing,393.37,333.25,102,2026-07-17,2026-07-17 00:00:00,Pending
1032,user_1032,user_1032@example.com,25,Standard,West,Phoenix,Electronics,271.87,273.8,103,2026-07-06,2026-07-06 00:00:00,Active
1060,user_1060,user_1060@example.com,56,Premium,West,San Francisco,Electronics,175.64,164.02,101,2026-07-14,2026-07-14 00:00:00,Cancelled
1030,user_1030,user_1030@example.com,51,Premium,Midwest,Chicago,Home & Kitchen,490.72,509.99,101,2026-06-20,2026-06-20 00:00:00,Cancelled
1013,,user_1013@example.com,56,Standard,Midwest,Chicago,Books,244.02,280.76,102,2026-07-18,18/07/2026 12:00 AM,Pending
1077,user_1077,user_1077@example.com,16,Free,West,San Francisco,Electronics,199.69,169.76,104,2026-07-01,2026-07-01 00:00:00,Cancelled
1024,user_1024,user_1024@example.com,30,Basic,West,Phoenix,Electronics,298.42,327.96,101,2026-06-23,,Pending
1009,user_1009,user_1009@example.com,33,Premium,Midwest,Chicago,Home & Kitchen,181.34,162.79,103,2026-07-14,2026-07-14 00:00:00,Active
1009,user_1009,user_1009@example.com,46,Standard,Midwest,Chicago,Clothing,227.34,215.24,103,2026-06-21,2026-06-21 00:00:00,Cancelled
1089,user_1089,user_1089@example.com,37,Free,West,Phoenix,Sports,248.24,,102,2026-06-22,2026-06-22 00:00:00,Pending
1047,user_1047,user_1047@example.com,17,Basic,Midwest,Chicago,Books,328.45,277.77,104,2026-06-22,,Cancelled
1049,user_1049,user_1049@example.com,18,Standard,West,San Francisco,Sports,198.13,,104,2026-07-06,2026-07-06 00:00:00,
1084,user_1084,user_1084@example.com,34,Premium,South,Houston,Sports,383.87,446.83,103,2026-06-19,2026-06-19 00:00:00,Pending
1043,user_1043,user_1043@example.com,42,Premium,Midwest,Chicago,Electronics,281.11,329.74,103,2026-06-21,2026-06-21 00:00:00,
1092,user_1092,user_1092@example.com,25,Free,West,San Francisco,Books,375.36,320.09,101,2026-07-10,2026-07-10 00:00:00,Active
1098,user_1098,user_1098@example.com,40,Premium,South,Houston,Sports,144.39,129.98,101,2026-07-15,2026-07-15 00:00:00,Cancelled
1056,user_1056,user_1056@example.com,44,Premium,South,Houston,Home & Kitchen,245.3,217.61,101,2026-06-30,2026-06-30 00:00:00,Cancelled
1056,user_1056,user_1056@example.com,32,Standard,Midwest,Chicago,Books,72.34,62.12,101,2026-07-11,11/07/2026 12:00 AM,
1040,,user_1040@example.com,18,Standard,West,San Francisco,Home & Kitchen,17.9,20.4,101,2026-06-29,2026-06-29 00:00:00,
1065,user_1065,user_1065@example.com,51,Standard,Midwest,Chicago,Books,44.98,41.08,101,2026-07-08,2026-07-08 00:00:00,
1060,user_1060,user_1060@example.com,16,Basic,West,Phoenix,Home & Kitchen,31.86,37.11,101,2026-07-15,2026-07-15 00:00:00,Cancelled
1048,user_1048,,24,Free,South,Houston,Electronics,478.04,572.18,104,2026-07-01,2026-07-01 00:00:00,Active
1060,user_1060,user_1060@example.com,35,Standard,West,San Francisco,Clothing,419.64,376.67,102,2026-06-23,2026-06-23 00:00:00,
1095,user_1095,user_1095@example.com,43,Free,West,Phoenix,Home & Kitchen,49.05,40.74,103,2026-06-28,2026-06-28 00:00:00,
1072,user_1072,user_1072@example.com,49,Basic,South,Houston,Books,340.31,354.68,103,2026-07-08,08/07/2026 12:00 AM,
1018,user_1018,user_1018@example.com,27,Basic,West,San Francisco,Books,17.6,15.93,104,2026-06-25,2026-06-25 00:00:00,
1088,user_1088,user_1088@example.com,47,Free,Midwest,Chicago,Books,183.64,187.82,103,2026-07-15,2026-07-15 00:00:00,Cancelled
1077,user_1077,user_1077@example.com,17,Premium,West,San Francisco,Home & Kitchen,475.46,500.34,104,2026-07-09,2026-07-09 00:00:00,Pending
1065,user_1065,user_1065@example.com,52,Standard,West,San Francisco,Books,195.89,196.57,103,2026-06-18,2026-06-18 00:00:00,
1006,user_1006,user_1006@example.com,52,Free,West,Phoenix,Home & Kitchen,168.17,146.54,102,2026-07-17,2026-07-17 00:00:00,Pending
1066,user_1066,user_1066@example.com,35,Premium,West,Seattle,Home & Kitchen,149.55,136.02,104,2026-07-11,2026-07-11 00:00:00,Cancelled
1096,user_1096,user_1096@example.com,32,Basic,West,San Francisco,Electronics,111.35,122.7,101,2026-06-29,2026-06-29 00:00:00,Pending
1062,user_1062,,28,Standard,Midwest,Chicago,Sports,218.99,186.24,104,2026-07-09,2026-07-09 00:00:00,Active
1055,user_1055,user_1055@example.com,23,Standard,West,Seattle,Electronics,484.54,531.88,102,2026-06-25,2026-06-25 00:00:00,Cancelled
1058,user_1058,user_1058@example.com,19,Standard,West,Phoenix,Electronics,222.36,248.53,103,2026-07-12,2026-07-12 00:00:00,Active
1031,user_1031,user_1031@example.com,29,Basic,Midwest,Chicago,Home & Kitchen,240.36,210.28,104,2026-07-09,2026-07-09 00:00:00,Active
1092,user_1092,,19,Free,West,San Francisco,Sports,309.5,252.41,103,2026-06-29,2026-06-29 00:00:00,Cancelled
1067,user_1067,user_1067@example.com,34,Basic,West,Seattle,Home & Kitchen,337.31,354.85,103,2026-07-01,01/07/2026 12:00 AM,Active
1053,user_1053,user_1053@example.com,57,Free,West,Phoenix,Electronics,96.34,102.53,103,2026-06-26,2026-06-26 00:00:00,
1076,user_1076,user_1076@example.com,33,Standard,West,Seattle,Sports,115.4,111.2,103,2026-07-10,2026-07-10 00:00:00,
1051,user_1051,user_1051@example.com,46,Basic,West,Seattle,Home & Kitchen,321.77,,104,2026-07-05,2026-07-05 00:00:00,Pending
1078,user_1078,user_1078@example.com,49,Premium,Midwest,Chicago,Electronics,403.18,,103,2026-06-19,2026-06-19 00:00:00,Active
1066,user_1066,user_1066@example.com,25,Free,Midwest,Chicago,Clothing,152.19,144.51,104,2026-07-12,2026-07-12 00:00:00,Active
1002,user_1002,user_1002@example.com,47,Free,Midwest,Chicago,Books,30.72,24.87,102,2026-07-17,2026-07-17 00:00:00,
1016,user_1016,user_1016@example.com,20,Premium,West,Seattle,Electronics,257.21,281.14,101,2026-07-18,2026-07-18 00:00:00,Pending
1094,user_1094,user_1094@example.com,53,Standard,Midwest,Chicago,Home & Kitchen,218.32,201.04,104,2026-07-12,2026-07-12 00:00:00,
1037,user_1037,user_1037@example.com,41,Standard,West,Seattle,Books,149.37,149.76,104,2026-07-18,2026-07-18 00:00:00,Cancelled
1091,user_1091,user_1091@example.com,16,Free,West,San Francisco,Clothing,229.07,193.24,103,2026-07-08,2026-07-08 00:00:00,Active
1071,user_1071,user_1071@example.com,46,Basic,Midwest,Chicago,Electronics,79.25,78.41,102,2026-07-17,2026-07-17 00:00:00,Cancelled
1019,,user_1019@example.com,53,Free,West,Phoenix,Electronics,141.39,144.92,104,2026-07-01,2026-07-01 00:00:00,Pending
1059,user_1059,user_1059@example.com,20,Premium,West,Phoenix,Books,352.64,388.88,102,2026-07-02,2026-07-02 00:00:00,
1004,user_1004,user_1004@example.com,55,Free,Midwest,Chicago,Clothing,377.01,361.84,103,2026-07-15,2026-07-15 00:00:00,Cancelled
1041,user_1041,user_1041@example.com,56,Basic,West,San Francisco,Clothing,152.2,170.64,103,2026-07-02,2026-07-02 00:00:00,Pending
1095,user_1095,user_1095@example.com,23,Basic,West,Phoenix,Sports,360.39,334.11,102,2026-07-14,2026-07-14 00:00:00,Active
1089,user_1089,user_1089@example.com,49,Free,West,Phoenix,Home & Kitchen,56.41,58.54,101,2026-07-07,2026-07-07 00:00:00,Cancelled
1024,user_1024,user_1024@example.com,42,Standard,Midwest,Chicago,Home & Kitchen,316.01,285.01,102,2026-07-16,2026-07-16 00:00:00,Pending
1022,user_1022,user_1022@example.com,48,Free,West,Phoenix,Home & Kitchen,292.07,304.31,104,2026-07-12,2026-07-12 00:00:00,Pending
1078,user_1078,user_1078@example.com,15,Standard,Midwest,Chicago,Electronics,449.02,,104,2026-07-05,2026-07-05 00:00:00,Active
1071,user_1071,user_1071@example.com,60,Free,South,Houston,Home & Kitchen,162.76,164.76,102,2026-06-18,2026-06-18 00:00:00,Cancelled
1055,user_1055,user_1055@example.com,31,Premium,South,Houston,Sports,450.88,392.81,103,2026-06-21,2026-06-21 00:00:00,
1078,user_1078,user_1078@example.com,27,Free,South,Houston,Home & Kitchen,97.71,78.59,104,2026-07-07,07/07/2026 12:00 AM,Cancelled
1012,user_1012,user_1012@example.com,47,Premium,West,Phoenix,Sports,143.78,151.93,104,2026-07-17,2026-07-17 00:00:00,Cancelled
1073,user_1073,user_1073@example.com,45,Free,Midwest,Chicago,Books,95.15,100.77,101,2026-07-17,2026-07-17 00:00:00,Pending
1016,user_1016,user_1016@example.com,22,Premium,South,Houston,Books,322.36,,101,2026-06-21,2026-06-21 00:00:00,Pending
1094,,user_1094@example.com,35,Basic,West,San Francisco,Sports,363.85,293.14,104,2026-07-05,2026-07-05 00:00:00,Active
1097,user_1097,user_1097@example.com,20,Basic,South,Houston,Books,31.81,34.21,104,2026-07-13,2026-07-13 00:00:00,Active
1035,user_1035,user_1035@example.com,44,Premium,West,Phoenix,Sports,465.83,,101,2026-07-13,2026-07-13 00:00:00,Active
1100,,user_1100@example.com,44,Premium,South,Houston,Clothing,160.81,189.28,102,2026-06-25,2026-06-25 00:00:00,Active
1090,user_1090,user_1090@example.com,51,Standard,West,Seattle,Books,120.72,139.24,102,2026-07-09,2026-07-09 00:00:00,Active
1045,user_1045,user_1045@example.com,56,Free,West,Seattle,Clothing,28.0,26.72,102,2026-06-26,2026-06-26 00:00:00,Cancelled
1043,user_1043,user_1043@example.com,32,Premium,South,Houston,Sports,388.97,383.94,101,2026-06-19,2026-06-19 00:00:00,Pending
1017,user_1017,user_1017@example.com,51,Free,West,Seattle,Sports,451.62,380.19,103,2026-06-21,2026-06-21 00:00:00,
1043,user_1043,user_1043@example.com,37,Standard,West,Phoenix,Clothing,238.75,193.08,104,2026-06-30,2026-06-30 00:00:00,
1031,user_1031,user_1031@example.com,36,Free,West,Seattle,Books,157.08,180.79,101,2026-07-05,2026-07-05 00:00:00,
1003,user_1003,user_1003@example.com,34,Basic,West,San Francisco,Sports,378.41,353.15,101,2026-07-16,2026-07-16 00:00:00,Cancelled
1050,user_1050,,24,Basic,West,Seattle,Clothing,157.63,,102,2026-06-21,21/06/2026 12:00 AM,Pending
1087,user_1087,user_1087@example.com,15,Free,South,Houston,Clothing,178.91,192.28,102,2026-06-19,2026-06-19 00:00:00,
1097,user_1097,user_1097@example.com,35,Basic,South,Houston,Books,388.9,438.65,104,2026-06-29,29/06/2026 12:00 AM,
1003,user_1003,user_1003@example.com,30,Standard,West,San Francisco,Home & Kitchen,176.53,184.34,104,2026-06-19,2026-06-19 00:00:00,
1005,user_1005,user_1005@example.com,36,Free,South,Houston,Clothing,218.6,208.7,104,2026-07-17,2026-07-17 00:00:00,Pending
1050,user_1050,user_1050@example.com,44,Premium,South,Houston,Home & Kitchen,346.17,396.36,101,2026-07-13,2026-07-13 00:00:00,
1001,user_1001,user_1001@example.com,40,Free,West,Seattle,Electronics,158.45,166.95,104,2026-07-02,2026-07-02 00:00:00,Cancelled
1046,user_1046,user_1046@example.com,42,Free,West,San Francisco,Electronics,83.69,98.22,103,2026-07-12,2026-07-12 00:00:00,
1006,user_1006,,46,Free,West,Seattle,Home & Kitchen,34.54,32.73,104,2026-07-08,2026-07-08 00:00:00,Active
1034,user_1034,user_1034@example.com,16,Free,West,San Francisco,Home & Kitchen,155.86,,101,2026-07-07,2026-07-07 00:00:00,
1022,user_1022,user_1022@example.com,24,Free,South,Houston,Books,447.43,439.92,102,2026-06-19,2026-06-19 00:00:00,
1009,user_1009,,53,Premium,Midwest,Chicago,Books,261.19,244.24,103,2026-07-05,2026-07-05 00:00:00,Cancelled
1055,user_1055,user_1055@example.com,51,Standard,Midwest,Chicago,Home & Kitchen,311.63,348.24,101,2026-07-07,2026-07-07 00:00:00,
1095,user_1095,user_1095@example.com,47,Premium,West,Phoenix,Sports,205.35,187.68,101,2026-07-05,2026-07-05 00:00:00,Pending
1034,user_1034,user_1034@example.com,55,Standard,West,Phoenix,Electronics,118.45,,103,2026-07-11,2026-07-11 00:00:00,
1053,user_1053,user_1053@example.com,39,Free,West,San Francisco,Sports,16.16,15.17,104,2026-07-14,2026-07-14 00:00:00,Pending
1089,user_1089,user_1089@example.com,40,Premium,West,San Francisco,Sports,484.18,496.06,103,2026-07-16,2026-07-16 00:00:00,Cancelled
1037,user_1037,user_1037@example.com,44,Premium,West,Phoenix,Clothing,316.18,297.41,104,2026-07-05,05/07/2026 12:00 AM,Cancelled
1095,user_1095,user_1095@example.com,49,Basic,West,San Francisco,Books,307.49,257.92,102,2026-07-12,2026-07-12 00:00:00,Pending
1098,user_1098,user_1098@example.com,40,Free,South,Houston,Home & Kitchen,378.13,393.14,103,2026-06-24,2026-06-24 00:00:00,Cancelled
1068,user_1068,user_1068@example.com,40,Free,West,San Francisco,Books,150.28,129.66,102,2026-07-06,2026-07-06 00:00:00,Cancelled
1083,user_1083,user_1083@example.com,39,Free,West,Seattle,Books,211.04,221.08,102,2026-06-29,2026-06-29 00:00:00,
1041,user_1041,user_1041@example.com,55,Free,Midwest,Chicago,Electronics,476.4,,104,2026-07-01,2026-07-01 00:00:00,Pending
1047,user_1047,user_1047@example.com,45,Basic,West,Seattle,Home & Kitchen,75.0,,101,2026-07-12,2026-07-12 00:00:00,
1022,user_1022,user_1022@example.com,22,Standard,South,Houston,Clothing,129.98,107.62,101,2026-06-27,2026-06-27 00:00:00,
1009,user_1009,user_1009@example.com,60,Premium,West,Seattle,Sports,327.07,264.76,104,2026-06-22,2026-06-22 00:00:00,
1046,user_1046,user_1046@example.com,55,Free,Midwest,Chicago,Books,395.84,450.79,101,2026-06-25,2026-06-25 00:00:00,Cancelled
1031,user_1031,user_1031@example.com,21,Standard,South,Houston,Electronics,234.54,258.23,103,2026-07-08,2026-07-08 00:00:00,
1072,user_1072,,23,Basic,West,Phoenix,Sports,151.33,143.51,103,2026-06-26,2026-06-26 00:00:00,Pending
1081,user_1081,user_1081@example.com,58,Standard,West,San Francisco,Clothing,374.43,321.49,103,2026-06-21,2026-06-21 00:00:00,Active
1074,user_1074,user_1074@example.com,31,Standard,South,Houston,Sports,375.27,361.14,102,2026-07-07,2026-07-07 00:00:00,Cancelled
1047,user_1047,user_1047@example.com,56,Basic,West,San Francisco,Sports,246.21,234.38,101,2026-07-08,2026-07-08 00:00:00,Pending
1077,user_1077,user_1077@example.com,56,Basic,West,Phoenix,Home & Kitchen,254.41,268.52,101,2026-06-22,2026-06-22 00:00:00,Pending
1046,user_1046,user_1046@example.com,21,Standard,South,Houston,Sports,42.93,43.53,101,2026-06-23,2026-06-23 00:00:00,Pending
1032,user_1032,user_1032@example.com,56,Basic,South,Houston,Clothing,347.92,283.94,103,2026-07-01,2026-07-01 00:00:00,Active
1066,user_1066,user_1066@example.com,30,Free,South,Houston,Books,58.15,47.71,101,2026-07-12,2026-07-12 00:00:00,
1012,user_1012,user_1012@example.com,46,Standard,South,Houston,Sports,14.71,17.09,104,2026-06-24,2026-06-24 00:00:00,
1032,user_1032,user_1032@example.com,46,Basic,Midwest,Chicago,Home & Kitchen,258.57,305.26,103,2026-07-10,2026-07-10 00:00:00,Cancelled
1064,user_1064,user_1064@example.com,26,Free,West,San Francisco,Electronics,166.41,164.45,102,2026-07-13,2026-07-13 00:00:00,Cancelled
1056,user_1056,user_1056@example.com,26,Basic,Midwest,Chicago,Electronics,383.8,384.07,103,2026-06-24,2026-06-24 00:00:00,Cancelled
1026,user_1026,user_1026@example.com,25,Basic,West,San Francisco,Books,395.05,412.45,102,2026-07-08,2026-07-08 00:00:00,
1029,user_1029,user_1029@example.com,34,Standard,West,Phoenix,Clothing,160.05,181.13,103,2026-07-04,2026-07-04 00:00:00,
1097,user_1097,user_1097@example.com,41,Standard,Midwest,Chicago,Clothing,487.74,393.99,102,2026-07-12,2026-07-12 00:00:00,Cancelled
1041,user_1041,user_1041@example.com,50,Basic,Midwest,Chicago,Clothing,312.6,284.34,101,2026-07-11,2026-07-11 00:00:00,
1099,user_1099,user_1099@example.com,60,Free,Midwest,Chicago,Clothing,147.27,139.91,101,2026-07-17,2026-07-17 00:00:00,Cancelled
1036,user_1036,user_1036@example.com,19,Standard,West,Seattle,Books,413.91,428.78,102,2026-07-01,2026-07-01 00:00:00,Cancelled
1067,user_1067,user_1067@example.com,23,Premium,West,San Francisco,Home & Kitchen,479.03,531.28,102,2026-07-13,2026-07-13 00:00:00,Cancelled
1025,user_1025,user_1025@example.com,31,Premium,West,Phoenix,Clothing,68.4,65.56,104,2026-06-23,,Active
1047,,user_1047@example.com,17,Standard,West,San Francisco,Sports,251.08,264.58,101,2026-06-30,2026-06-30 00:00:00,Active
1020,user_1020,user_1020@example.com,20,Free,West,San Francisco,Sports,328.59,272.48,104,2026-06-22,2026-06-22 00:00:00,Pending
1009,user_1009,user_1009@example.com,44,Free,West,Phoenix,Electronics,206.72,216.95,104,2026-07-18,,Cancelled
1019,user_1019,user_1019@example.com,58,Standard,West,Seattle,Sports,234.3,259.6,103,2026-06-20,2026-06-20 00:00:00,Pending
1098,user_1098,user_1098@example.com,21,Premium,South,Houston,Sports,304.94,339.03,103,2026-06-18,2026-06-18 00:00:00,Pending
1025,user_1025,user_1025@example.com,32,Basic,South,Houston,Clothing,388.45,,104,2026-07-15,2026-07-15 00:00:00,
1048,,user_1048@example.com,27,Basic,South,Houston,Books,299.21,355.37,101,2026-07-13,2026-07-13 00:00:00,
1045,user_1045,user_1045@example.com,27,Basic,West,San Francisco,Electronics,401.9,362.56,101,2026-06-18,18/06/2026 12:00 AM,
1012,user_1012,user_1012@example.com,19,Free,West,Seattle,Home & Kitchen,122.39,129.75,104,2026-06-20,2026-06-20 00:00:00,Cancelled
1005,user_1005,user_1005@example.com,51,Premium,West,Phoenix,Clothing,264.12,260.93,101,2026-07-17,2026-07-17 00:00:00,Cancelled
1079,user_1079,user_1079@example.com,26,Basic,West,Phoenix,Sports,483.0,542.95,102,2026-07-07,2026-07-07 00:00:00,Pending
1063,user_1063,user_1063@example.com,38,Standard,Midwest,Chicago,Sports,167.33,156.06,104,2026-07-17,2026-07-17 00:00:00,
1069,user_1069,user_1069@example.com,48,Basic,Midwest,Chicago,Clothing,59.06,52.51,104,2026-07-16,2026-07-16 00:00:00,
1056,user_1056,user_1056@example.com,55,Premium,West,San Francisco,Home & Kitchen,243.36,219.69,103,2026-06-27,2026-06-27 00:00:00,Active
1063,user_1063,user_1063@example.com,27,Basic,West,Seattle,Clothing,262.22,224.73,101,2026-06-25,2026-06-25 00:00:00,Active
1028,user_1028,user_1028@example.com,34,Standard,South,Houston,Books,337.49,347.91,103,2026-06-24,2026-06-24 00:00:00,Cancelled
1074,user_1074,user_1074@example.com,39,Premium,South,Houston,Clothing,489.97,,101,2026-06-22,2026-06-22 00:00:00,Cancelled
1073,user_1073,user_1073@example.com,27,Free,Midwest,Chicago,Books,496.42,449.32,104,2026-07-15,2026-07-15 00:00:00,Cancelled
1023,user_1023,user_1023@example.com,46,Free,West,Phoenix,Electronics,337.33,339.9,101,2026-06-23,2026-06-23 00:00:00,Pending
1029,user_1029,user_1029@example.com,22,Standard,Midwest,Chicago,Clothing,437.92,426.74,101,2026-06-18,2026-06-18 00:00:00,
1024,user_1024,user_1024@example.com,16,Basic,West,San Francisco,Home & Kitchen,267.53,274.26,101,2026-06-23,2026-06-23 00:00:00,Pending
1020,user_1020,user_1020@example.com,55,Basic,West,Phoenix,Clothing,275.0,266.64,102,2026-07-10,,
1049,user_1049,user_1049@example.com,45,Free,West,Phoenix,Home & Kitchen,76.7,61.37,103,2026-06-26,2026-06-26 00:00:00,Active
1096,user_1096,user_1096@example.com,25,Basic,Midwest,Chicago,Books,395.29,378.06,102,2026-07-11,11/07/2026 12:00 AM,Cancelled
1051,user_1051,user_1051@example.com,58,Basic,South,Houston,Clothing,227.26,250.95,101,2026-06-28,2026-06-28 00:00:00,Active
