customer_id,customer_name,city,segment,total_orders,lifetime_spend,ltv_rank
CUST0447,Angel Patel,Ahmedabad,Home Office,3,2400.73,803
CUST0480,Angel Rao,Pune,Consumer,1,2393.81,804
CUST0369,Sai Sen,Hyderabad,Home Office,2,2393.44,805
CUST0470,Unknown Customer,Bangalore,Consumer,3,2384.92,806
CUST0675,Sai Kulkarni,Mumbai,Consumer,1,2382.45,807
CUST0999,Aarav Bhat,Kolkata,Consumer,2,2375.77,808
CUST0723,Aditya Mehta,Delhi,Corporate,1,2365.15,809
CUST0626,Ananya Kulkarni,Mumbai,Consumer,2,2360.53,810
CUST0307,Vivaan Bhat,Delhi,Consumer,2,2357.4,811
CUST0340,Ishaan Kulkarni,Pune,Corporate,1,2351.84,812
CUST0414,Navya Patel,Mumbai,Home Office,1,2345.72,813
CUST0964,Ayaan Mehta,Bangalore,Consumer,2,2323.43,814
CUST0485,Vihaan Saxena,Ahmedabad,Home Office,2,2306.91,815
CUST0671,Angel Reddy,Unknown City,Corporate,2,2302.85,816
CUST0196,Ananya Gupta,Jaipur,Consumer,2,2282.66,817
CUST0239,Myra Kapoor,Pune,Corporate,1,2279.68,818
CUST0444,Anika Saxena,Bangalore,Consumer,2,2265.48,819
CUST0589,Diya Mehta,Kolkata,Corporate,2,2263.99,820
CUST0109,Ishaan Sharma,Mumbai,Corporate,2,2259.07,821
CUST0166,Riya Nair,Mumbai,Corporate,1,2256.1,822
CUST0438,Diya Verma,Pune,Home Office,1,2253.15,823
CUST0594,Saanvi Saxena,Hyderabad,Consumer,2,2243.84,824
CUST0654,Diya Choudhury,Jaipur,Consumer,2,2243.67,825
CUST0883,Unknown Customer,Unknown City,Home Office,3,2237.1,826
CUST0920,Pari Sen,Chennai,Corporate,2,2235.93,827
CUST0635,Ishaan Verma,Delhi,Corporate,1,2226.86,828
CUST0965,Angel Patel,Jaipur,Corporate,2,2212.27,829
CUST0366,Saanvi Das,Ahmedabad,Consumer,3,2204.43,830
CUST0212,Anika Saxena,Jaipur,Corporate,2,2197.11,831
CUST0376,Sai Verma,Hyderabad,Corporate,1,2184.24,832
CUST0319,Anika Gupta,Hyderabad,Home Office,1,2179.08,833
CUST0456,Sai Das,Mumbai,Corporate,2,2177.74,834
CUST0409,Riya Gupta,Jaipur,Home Office,3,2174.5,835
CUST0127,Aarav Verma,Hyderabad,Home Office,1,2161.61,836
CUST0984,Vivaan Mehta,Bangalore,Corporate,3,2159.23,837
CUST0519,Myra Rao,Jaipur,Corporate,3,2141.04,838
CUST0493,Navya Rao,Chennai,Home Office,2,2132.18,839
CUST0263,Vivaan Saxena,Mumbai,Corporate,2,2131.7,840
CUST0075,Diya Rao,Ahmedabad,Consumer,3,2123.36,841
CUST0865,Navya Kulkarni,Bangalore,Consumer,1,2117.68,842
CUST0794,Myra Iyer,Hyderabad,Consumer,2,2115.86,843
CUST0117,Ishaan Kulkarni,Bangalore,Consumer,4,2111.89,844
CUST0944,Vivaan Joshi,Kolkata,Consumer,4,2109.58,845
CUST0778,Pari Chawla,Kolkata,Consumer,2,2103.58,846
CUST0293,Anika Deshmukh,Pune,Corporate,2,2098.2,847
CUST0876,Aadhya Verma,Ahmedabad,Consumer,2,2092.3,848
CUST0745,Anika Mehta,Mumbai,Consumer,2,2081.75,849
CUST0441,Aadhya Mehta,Hyderabad,Consumer,1,2080.06,850
CUST0292,Vihaan Singh,Delhi,Corporate,3,2075.36,851
CUST0093,Pari Rao,Kolkata,Corporate,1,2072.77,852
CUST0646,Angel Gupta,Jaipur,Corporate,1,2040.98,853
CUST0612,Myra Joshi,Bangalore,Corporate,2,2039.8,854
CUST0660,Navya Rao,Chennai,Consumer,2,2028.89,855
CUST0283,Riya Joshi,Hyderabad,Corporate,1,2024.76,856
CUST0528,Angel Choudhury,Chennai,Corporate,2,2024.45,857
CUST0126,Vivaan Iyer,Delhi,Consumer,1,2021.54,858
CUST0108,Ishaan Reddy,Kolkata,Home Office,2,2021.1,859
CUST0910,Ayaan Gupta,Pune,Home Office,2,2006.09,860
CUST0045,Sai Das,Mumbai,Home Office,2,2005.66,861
CUST0247,Aarav Reddy,Delhi,Consumer,2,1994.29,862
CUST0931,Anika Kapoor,Kolkata,Home Office,1,1976.23,863
CUST0472,Sai Reddy,Hyderabad,Consumer,3,1925.73,864
CUST0909,Ananya Rao,Pune,Corporate,1,1925.47,865
CUST0912,Aadhya Gupta,Mumbai,Consumer,2,1916.38,866
CUST0365,Ananya Verma,Bangalore,Home Office,2,1914.66,867
CUST0434,Anika Nair,Chennai,Corporate,2,1895.72,868
CUST0749,Diya Joshi,Jaipur,Corporate,1,1890.42,869
CUST0861,Arjun Das,Jaipur,Corporate,2,1870.97,870
CUST0923,Arjun Singh,Chennai,Consumer,4,1855.82,871
CUST0499,Navya Mehta,Kolkata,Consumer,2,1854.92,872
CUST0685,Aditya Choudhury,Kolkata,Consumer,1,1852.53,873
CUST0630,Saanvi Choudhury,Kolkata,Home Office,2,1835.7,874
CUST0676,Unknown Customer,Ahmedabad,Consumer,1,1833.72,875
CUST0253,Arjun Bhat,Jaipur,Corporate,1,1824.17,876
CUST0084,Myra Singh,Delhi,Corporate,2,1816.91,877
CUST0333,Sai Mehta,Bangalore,Consumer,1,1814.56,878
CUST0662,Ayaan Kapoor,Delhi,Home Office,3,1807.97,879
CUST0533,Navya Bhat,Bangalore,Consumer,2,1798.39,880
CUST0044,Krishna Deshmukh,Kolkata,Corporate,1,1777.0,881
CUST0683,Anika Joshi,Mumbai,Home Office,1,1766.95,882
CUST0732,Navya Kulkarni,Ahmedabad,Corporate,1,1751.18,883
CUST0898,Angel Sharma,Pune,Consumer,2,1744.02,884
CUST0042,Aadhya Reddy,Delhi,Consumer,1,1739.77,885
CUST0755,Anika Chawla,Delhi,Home Office,2,1737.47,886
CUST0241,Vivaan Chawla,Delhi,Consumer,1,1722.99,887
CUST0797,Riya Verma,Mumbai,Consumer,2,1707.41,888
CUST0137,Aditya Gupta,Chennai,Home Office,2,1706.97,889
CUST0820,Vihaan Kapoor,Chennai,Corporate,1,1690.22,890
CUST0571,Ishaan Sharma,Hyderabad,Consumer,3,1690.08,891
CUST0190,Ayaan Mehta,Bangalore,Home Office,3,1686.05,892
CUST0600,Unknown Customer,Hyderabad,Home Office,3,1677.5,893
CUST0955,Reyansh Kapoor,Delhi,Consumer,3,1673.45,894
CUST0678,Myra Nair,Bangalore,Corporate,1,1665.9,895
CUST0611,Navya Iyer,Bangalore,Home Office,2,1652.96,896
CUST0667,Vihaan Sen,Bangalore,Corporate,1,1644.76,897
CUST0564,Pari Verma,Kolkata,Home Office,2,1627.35,898
CUST0878,Saanvi Kapoor,Bangalore,Home Office,1,1627.1,899
CUST0477,Arjun Kulkarni,Pune,Corporate,1,1595.11,900
CUST0682,Pari Rao,Unknown City,Home Office,1,1594.47,901
CUST0386,Aditya Gupta,Kolkata,Corporate,1,1592.16,902
CUST0781,Angel Patel,Mumbai,Home Office,1,1582.66,903
CUST0331,Ananya Iyer,Delhi,Home Office,1,1581.44,904
CUST0647,Sai Kapoor,Chennai,Home Office,3,1580.97,905
CUST0121,Ayaan Kapoor,Jaipur,Home Office,2,1578.37,906
CUST0420,Reyansh Sharma,Delhi,Home Office,2,1568.37,907
CUST0789,Ishaan Bhat,Kolkata,Home Office,1,1562.56,908
CUST0038,Arjun Rao,Pune,Home Office,2,1548.96,909
CUST0337,Ayaan Verma,Kolkata,Consumer,2,1513.41,910
CUST0531,Ananya Chawla,Kolkata,Consumer,2,1495.93,911
CUST0309,Vivaan Das,Ahmedabad,Home Office,1,1492.87,912
CUST0726,Ananya Kapoor,Jaipur,Corporate,1,1479.41,913
CUST0019,Reyansh Choudhury,Hyderabad,Corporate,1,1477.97,914
CUST0349,Ishaan Bhat,Delhi,Home Office,2,1464.72,915
CUST0838,Aarav Nair,Pune,Home Office,3,1432.52,916
CUST0344,Vivaan Joshi,Delhi,Consumer,1,1409.72,917
CUST0339,Vivaan Nair,Mumbai,Consumer,2,1404.58,918
CUST0088,Pari Gupta,Ahmedabad,Home Office,1,1396.03,919
CUST0090,Myra Singh,Pune,Home Office,2,1388.94,920
CUST0637,Unknown Customer,Bangalore,Consumer,2,1372.2,921
CUST0934,Riya Kulkarni,Pune,Corporate,3,1358.29,922
CUST0513,Pari Bhat,Mumbai,Consumer,1,1336.65,923
CUST0540,Krishna Joshi,Unknown City,Consumer,1,1308.27,924
CUST0429,Sai Mehta,Pune,Home Office,2,1304.0,925
CUST0448,Sai Saxena,Chennai,Corporate,1,1284.9,926
CUST0639,Sai Gupta,Chennai,Corporate,1,1284.9,926
CUST0290,Aadhya Mehta,Ahmedabad,Home Office,2,1277.19,928
CUST0580,Arjun Joshi,Hyderabad,Corporate,2,1232.38,929
CUST0985,Diya Saxena,Chennai,Home Office,1,1229.07,930
CUST0071,Ananya Sharma,Pune,Corporate,2,1225.77,931
CUST0986,Anika Verma,Mumbai,Home Office,1,1210.22,932
CUST0469,Ayaan Joshi,Jaipur,Home Office,1,1160.77,933
CUST0863,Reyansh Choudhury,Pune,Home Office,2,1132.86,934
CUST0273,Arjun Gupta,Chennai,Consumer,1,1113.5,935
CUST0500,Arjun Chawla,Ahmedabad,Home Office,1,1099.65,936
CUST0226,Anika Patel,Chennai,Home Office,2,1094.2,937
CUST0296,Reyansh Bhat,Kolkata,Home Office,2,1080.67,938
CUST0200,Unknown Customer,Mumbai,Consumer,2,1080.4,939
CUST0617,Ishaan Kulkarni,Mumbai,Corporate,1,1080.16,940
CUST0215,Aarav Sen,Hyderabad,Home Office,1,1052.4,941
CUST0841,Angel Patel,Pune,Corporate,2,1011.85,942
CUST0136,Vihaan Kulkarni,Ahmedabad,Consumer,1,1001.72,943
CUST0426,Vihaan Mehta,Mumbai,Home Office,1,991.48,944
CUST0514,Ayaan Reddy,Kolkata,Home Office,1,973.47,945
CUST0384,Myra Sen,Pune,Consumer,1,964.32,946
CUST0316,Vihaan Nair,Mumbai,Consumer,3,929.17,947
CUST0074,Ayaan Bhat,Kolkata,Consumer,1,869.49,948
CUST0717,Aditya Sen,Mumbai,Home Office,1,843.32,949
CUST0804,Arjun Sen,Chennai,Corporate,2,776.02,950
CUST0372,Aarav Verma,Kolkata,Corporate,2,755.78,951
CUST0381,Ayaan Rao,Bangalore,Consumer,1,753.66,952
CUST0240,Angel Bhat,Mumbai,Corporate,2,697.0,953
CUST0731,Vihaan Sharma,Bangalore,Corporate,1,663.68,954
CUST0501,Saanvi Patel,Jaipur,Consumer,2,661.43,955
CUST0504,Saanvi Sharma,Bangalore,Home Office,1,661.27,956
CUST0496,Aarav Chawla,Chennai,Home Office,3,636.56,957
CUST0657,Aarav Gupta,Bangalore,Home Office,1,635.85,958
CUST0634,Vihaan Saxena,Hyderabad,Corporate,1,629.63,959
CUST0078,Angel Kulkarni,Pune,Corporate,1,622.71,960
CUST0814,Riya Verma,Jaipur,Corporate,1,613.95,961
CUST0795,Pari Chawla,Mumbai,Home Office,1,611.7,962
CUST0250,Arjun Saxena,Ahmedabad,Consumer,2,575.95,963
CUST0139,Reyansh Joshi,Hyderabad,Corporate,3,573.5,964
CUST0040,Vivaan Deshmukh,Hyderabad,Consumer,2,572.17,965
CUST0012,Anika Gupta,Delhi,Home Office,2,544.52,966
CUST0433,Saanvi Joshi,Mumbai,Home Office,1,495.6,967
CUST0259,Ananya Patel,Unknown City,Home Office,2,481.99,968
CUST0899,Diya Iyer,Unknown City,Corporate,1,467.01,969
CUST0282,Saanvi Kulkarni,Kolkata,Corporate,1,450.2,970
CUST0893,Diya Patel,Ahmedabad,Consumer,1,444.76,971
CUST0262,Sai Deshmukh,Jaipur,Consumer,1,411.3,972
CUST0523,Anika Chawla,Chennai,Corporate,1,339.4,973
CUST0169,Riya Joshi,Mumbai,Corporate,1,337.53,974
CUST0182,Vivaan Patel,Mumbai,Corporate,1,317.76,975
CUST0175,Ayaan Chawla,Pune,Consumer,1,300.81,976
CUST0050,Myra Sen,Pune,Corporate,1,283.02,977
CUST0686,Ishaan Iyer,Delhi,Home Office,1,242.36,978
CUST0354,Aditya Kulkarni,Pune,Consumer,2,241.78,979
CUST0884,Aadhya Nair,Jaipur,Corporate,1,183.64,980
CUST0730,Angel Verma,Chennai,Corporate,1,134.38,981
CUST0022,Ayaan Rao,Hyderabad,Consumer,1,128.53,982
CUST0619,Ishaan Kulkarni,Delhi,Home Office,1,111.89,983
