customer_id,name,city,recency_days,frequency,monetary,rfm_score,rfm_segment
CUST0515,Ishaan Gupta,Chennai,65,3,3106.66,322,Loyal Customers
CUST0471,Aditya Singh,Chennai,413,2,3105.65,112,Needs Attention
CUST0802,Ananya Bhat,Mumbai,47,3,3099.23,322,Loyal Customers
CUST0207,Reyansh Das,Mumbai,155,2,3077.23,212,Needs Attention
CUST0928,Riya Das,Ahmedabad,248,4,3076.68,122,Needs Attention
CUST0020,Unknown Customer,Hyderabad,124,2,3059.29,212,Needs Attention
CUST0098,Riya Reddy,Ahmedabad,9,3,3059.14,422,Loyal Customers
CUST0943,Diya Kulkarni,Unknown City,295,2,3055.77,112,Needs Attention
CUST0650,Saanvi Gupta,Kolkata,6,3,3050.25,422,Loyal Customers
CUST0642,Pari Das,Pune,220,2,3046.54,112,Needs Attention
CUST0454,Ayaan Deshmukh,Jaipur,26,4,2999.13,422,Loyal Customers
CUST0320,Vihaan Chawla,Pune,213,2,2996.77,112,Needs Attention
CUST0467,Riya Gupta,Mumbai,267,2,2989.23,112,Needs Attention
CUST0440,Angel Saxena,Delhi,20,3,2987.06,422,Loyal Customers
CUST0572,Angel Saxena,Bangalore,412,2,2982.01,112,Needs Attention
CUST0027,Sai Iyer,Ahmedabad,227,4,2966.34,122,Needs Attention
CUST0455,Unknown Customer,Jaipur,184,2,2964.52,112,Needs Attention
CUST0326,Saanvi Singh,Hyderabad,260,2,2963.96,112,Needs Attention
CUST0269,Aarav Nair,Kolkata,74,2,2945.59,312,New Customers
CUST0846,Aadhya Kapoor,Chennai,58,2,2935.37,311,New Customers
CUST0345,Diya Bhat,Delhi,182,2,2929.25,111,Needs Attention
CUST0847,Anika Deshmukh,Jaipur,91,2,2893.28,211,Needs Attention
CUST0579,Anika Das,Jaipur,59,2,2891.93,311,New Customers
CUST0478,Riya Gupta,Bangalore,56,2,2885.69,311,New Customers
CUST0833,Ishaan Reddy,Ahmedabad,99,2,2882.19,211,Needs Attention
CUST0616,Vivaan Nair,Chennai,86,2,2880.23,211,Needs Attention
CUST0308,Myra Deshmukh,Kolkata,84,3,2867.6,321,Loyal Customers
CUST0895,Ananya Rao,Pune,325,2,2857.06,111,Needs Attention
CUST0565,Aditya Singh,Jaipur,1,4,2851.75,421,Loyal Customers
CUST0124,Arjun Chawla,Pune,206,3,2850.09,121,Needs Attention
CUST0286,Pari Singh,Delhi,335,2,2849.78,111,Needs Attention
CUST0582,Aadhya Chawla,Hyderabad,124,4,2846.57,221,Needs Attention
CUST0602,Sai Patel,Kolkata,139,3,2845.11,221,Needs Attention
CUST0765,Vihaan Joshi,Delhi,148,3,2839.03,221,Needs Attention
CUST0067,Vihaan Das,Pune,200,5,2827.29,131,At Risk
CUST0235,Ishaan Mehta,Chennai,4,2,2823.18,411,New Customers
CUST0742,Unknown Customer,Jaipur,75,3,2815.91,321,Loyal Customers
CUST0097,Vivaan Patel,Unknown City,316,4,2811.25,121,Needs Attention
CUST0970,Pari Iyer,Unknown City,296,2,2809.34,111,Needs Attention
CUST0995,Unknown Customer,Pune,427,2,2804.5,111,Needs Attention
CUST0536,Ishaan Reddy,Ahmedabad,133,3,2785.75,221,Needs Attention
CUST0183,Saanvi Bhat,Chennai,119,2,2766.57,211,Needs Attention
CUST0373,Vihaan Kapoor,Hyderabad,85,3,2762.24,221,Needs Attention
CUST0461,Riya Reddy,Chennai,199,3,2756.92,121,Needs Attention
CUST0666,Aditya Joshi,Ahmedabad,78,2,2756.38,311,New Customers
CUST0008,Aditya Sen,Jaipur,79,2,2747.79,311,New Customers
CUST0118,Navya Rao,Ahmedabad,92,2,2744.87,211,Needs Attention
CUST0850,Vihaan Chawla,Ahmedabad,176,2,2742.53,111,Needs Attention
CUST0065,Aadhya Rao,Pune,166,3,2729.22,221,Needs Attention
CUST0284,Anika Das,Chennai,35,2,2713.89,411,New Customers
CUST0649,Anika Mehta,Pune,38,2,2704.11,311,New Customers
CUST0236,Riya Deshmukh,Jaipur,109,2,2702.72,211,Needs Attention
CUST0463,Aditya Mehta,Jaipur,75,4,2673.02,321,Loyal Customers
CUST0310,Myra Rao,Delhi,217,2,2660.46,111,Needs Attention
CUST0559,Navya Iyer,Mumbai,301,2,2654.27,111,Needs Attention
CUST0287,Arjun Chawla,Delhi,234,3,2649.46,121,Needs Attention
CUST0377,Krishna Singh,Delhi,196,3,2649.07,121,Needs Attention
CUST0148,Ayaan Saxena,Unknown City,308,2,2618.49,111,Needs Attention
CUST0913,Aadhya Reddy,Mumbai,46,4,2617.88,321,Loyal Customers
CUST0051,Sai Gupta,Chennai,164,2,2614.55,211,Needs Attention
CUST0298,Anika Saxena,Chennai,168,4,2609.92,221,Needs Attention
CUST0979,Diya Iyer,Pune,142,5,2591.44,231,At Risk
CUST0224,Myra Reddy,Jaipur,99,4,2577.71,221,Needs Attention
CUST0245,Aarav Singh,Jaipur,120,2,2570.88,211,Needs Attention
CUST0736,Aditya Saxena,Pune,45,2,2565.31,311,New Customers
CUST0529,Reyansh Das,Jaipur,285,3,2564.47,121,Needs Attention
CUST0391,Ananya Singh,Pune,87,2,2558.89,211,Needs Attention
CUST0946,Vivaan Sen,Bangalore,342,3,2520.66,121,Needs Attention
CUST0851,Krishna Deshmukh,Bangalore,105,3,2512.61,221,Needs Attention
CUST0618,Riya Das,Bangalore,256,2,2512.08,111,Needs Attention
CUST0566,Navya Reddy,Bangalore,225,3,2509.81,121,Needs Attention
CUST0304,Ayaan Singh,Hyderabad,108,2,2508.11,211,Needs Attention
CUST0607,Ishaan Bhat,Ahmedabad,58,2,2496.89,311,New Customers
CUST0624,Reyansh Sen,Unknown City,73,2,2494.67,311,New Customers
CUST0704,Aditya Reddy,Chennai,323,2,2493.9,111,Needs Attention
CUST0134,Angel Kulkarni,Jaipur,114,2,2437.58,211,Needs Attention
CUST0105,Navya Das,Pune,159,4,2426.57,221,Needs Attention
CUST0977,Reyansh Reddy,Kolkata,131,2,2423.68,211,Needs Attention
CUST0048,Ishaan Saxena,Kolkata,126,1,2416.53,211,Needs Attention
CUST0695,Reyansh Verma,Chennai,214,1,2412.78,111,Needs Attention
CUST0141,Unknown Customer,Ahmedabad,478,1,2410.35,111,Needs Attention
CUST0894,Saanvi Mehta,Jaipur,29,1,2409.94,411,New Customers
CUST0539,Angel Singh,Pune,173,2,2407.32,211,Needs Attention
CUST0313,Pari Kapoor,Mumbai,243,3,2407.02,121,Needs Attention
CUST0447,Angel Patel,Ahmedabad,153,3,2400.73,221,Needs Attention
CUST0480,Angel Rao,Pune,498,1,2393.81,111,Needs Attention
CUST0369,Sai Sen,Hyderabad,0,2,2393.44,411,New Customers
CUST0470,Unknown Customer,Bangalore,277,3,2384.92,121,Needs Attention
CUST0675,Sai Kulkarni,Mumbai,42,1,2382.45,311,New Customers
CUST0999,Aarav Bhat,Kolkata,309,2,2375.77,111,Needs Attention
CUST0723,Aditya Mehta,Delhi,231,1,2365.15,111,Needs Attention
CUST0626,Ananya Kulkarni,Mumbai,23,2,2360.53,411,New Customers
CUST0307,Vivaan Bhat,Delhi,26,2,2357.4,411,New Customers
CUST0340,Ishaan Kulkarni,Pune,446,1,2351.84,111,Needs Attention
CUST0414,Navya Patel,Mumbai,135,1,2345.72,211,Needs Attention
CUST0964,Ayaan Mehta,Bangalore,44,2,2323.43,311,New Customers
CUST0485,Vihaan Saxena,Ahmedabad,333,2,2306.91,111,Needs Attention
CUST0671,Angel Reddy,Unknown City,186,2,2302.85,111,Needs Attention
CUST0196,Ananya Gupta,Jaipur,333,2,2282.66,111,Needs Attention
CUST0239,Myra Kapoor,Pune,142,1,2279.68,211,Needs Attention
CUST0444,Anika Saxena,Bangalore,328,2,2265.48,111,Needs Attention
CUST0589,Diya Mehta,Kolkata,100,2,2263.99,211,Needs Attention
CUST0109,Ishaan Sharma,Mumbai,52,2,2259.07,311,New Customers
CUST0166,Riya Nair,Mumbai,410,1,2256.1,111,Needs Attention
CUST0438,Diya Verma,Pune,219,1,2253.15,111,Needs Attention
CUST0594,Saanvi Saxena,Hyderabad,335,2,2243.84,111,Needs Attention
CUST0654,Diya Choudhury,Jaipur,204,2,2243.67,111,Needs Attention
CUST0883,Unknown Customer,Unknown City,148,3,2237.1,221,Needs Attention
CUST0920,Pari Sen,Chennai,9,2,2235.93,411,New Customers
CUST0635,Ishaan Verma,Delhi,471,1,2226.86,111,Needs Attention
CUST0965,Angel Patel,Jaipur,148,2,2212.27,211,Needs Attention
CUST0366,Saanvi Das,Ahmedabad,171,3,2204.43,221,Needs Attention
CUST0212,Anika Saxena,Jaipur,168,2,2197.11,211,Needs Attention
CUST0376,Sai Verma,Hyderabad,271,1,2184.24,111,Needs Attention
CUST0319,Anika Gupta,Hyderabad,34,1,2179.08,411,New Customers
CUST0456,Sai Das,Mumbai,1,2,2177.74,411,New Customers
CUST0409,Riya Gupta,Jaipur,63,3,2174.5,321,Loyal Customers
CUST0127,Aarav Verma,Hyderabad,3,1,2161.61,411,New Customers
CUST0984,Vivaan Mehta,Bangalore,83,3,2159.23,321,Loyal Customers
CUST0519,Myra Rao,Jaipur,13,3,2141.04,421,Loyal Customers
CUST0493,Navya Rao,Chennai,156,2,2132.18,211,Needs Attention
CUST0263,Vivaan Saxena,Mumbai,193,2,2131.7,111,Needs Attention
CUST0075,Diya Rao,Ahmedabad,52,3,2123.36,321,Loyal Customers
CUST0865,Navya Kulkarni,Bangalore,30,1,2117.68,411,New Customers
CUST0794,Myra Iyer,Hyderabad,81,2,2115.86,311,New Customers
CUST0117,Ishaan Kulkarni,Bangalore,47,4,2111.89,321,Loyal Customers
CUST0944,Vivaan Joshi,Kolkata,37,4,2109.58,321,Loyal Customers
CUST0778,Pari Chawla,Kolkata,85,2,2103.58,211,Needs Attention
CUST0293,Anika Deshmukh,Pune,297,2,2098.2,111,Needs Attention
CUST0876,Aadhya Verma,Ahmedabad,169,2,2092.3,211,Needs Attention
CUST0745,Anika Mehta,Mumbai,3,2,2081.75,411,New Customers
CUST0441,Aadhya Mehta,Hyderabad,392,1,2080.06,111,Needs Attention
CUST0292,Vihaan Singh,Delhi,51,3,2075.36,321,Loyal Customers
CUST0093,Pari Rao,Kolkata,180,1,2072.77,111,Needs Attention
CUST0646,Angel Gupta,Jaipur,463,1,2040.98,111,Needs Attention
CUST0612,Myra Joshi,Bangalore,312,2,2039.8,111,Needs Attention
CUST0660,Navya Rao,Chennai,242,2,2028.89,111,Needs Attention
CUST0283,Riya Joshi,Hyderabad,462,1,2024.76,111,Needs Attention
CUST0528,Angel Choudhury,Chennai,214,2,2024.45,111,Needs Attention
CUST0126,Vivaan Iyer,Delhi,269,1,2021.54,111,Needs Attention
CUST0108,Ishaan Reddy,Kolkata,392,2,2021.1,111,Needs Attention
CUST0910,Ayaan Gupta,Pune,89,2,2006.09,211,Needs Attention
CUST0045,Sai Das,Mumbai,199,2,2005.66,111,Needs Attention
CUST0247,Aarav Reddy,Delhi,169,2,1994.29,211,Needs Attention
CUST0931,Anika Kapoor,Kolkata,472,1,1976.23,111,Needs Attention
CUST0472,Sai Reddy,Hyderabad,315,3,1925.73,121,Needs Attention
CUST0909,Ananya Rao,Pune,25,1,1925.47,411,New Customers
CUST0912,Aadhya Gupta,Mumbai,126,2,1916.38,211,Needs Attention
CUST0365,Ananya Verma,Bangalore,73,2,1914.66,311,New Customers
CUST0434,Anika Nair,Chennai,85,2,1895.72,211,Needs Attention
CUST0749,Diya Joshi,Jaipur,110,1,1890.42,211,Needs Attention
CUST0861,Arjun Das,Jaipur,61,2,1870.97,311,New Customers
CUST0923,Arjun Singh,Chennai,65,4,1855.82,321,Loyal Customers
CUST0499,Navya Mehta,Kolkata,225,2,1854.92,111,Needs Attention
CUST0685,Aditya Choudhury,Kolkata,305,1,1852.53,111,Needs Attention
CUST0630,Saanvi Choudhury,Kolkata,150,2,1835.7,211,Needs Attention
CUST0676,Unknown Customer,Ahmedabad,475,1,1833.72,111,Needs Attention
CUST0253,Arjun Bhat,Jaipur,139,1,1824.17,211,Needs Attention
CUST0084,Myra Singh,Delhi,233,2,1816.91,111,Needs Attention
CUST0333,Sai Mehta,Bangalore,338,1,1814.56,111,Needs Attention
CUST0662,Ayaan Kapoor,Delhi,44,3,1807.97,321,Loyal Customers
CUST0533,Navya Bhat,Bangalore,167,2,1798.39,211,Needs Attention
CUST0044,Krishna Deshmukh,Kolkata,489,1,1777.0,111,Needs Attention
CUST0683,Anika Joshi,Mumbai,209,1,1766.95,111,Needs Attention
CUST0732,Navya Kulkarni,Ahmedabad,247,1,1751.18,111,Needs Attention
CUST0898,Angel Sharma,Pune,160,2,1744.02,211,Needs Attention
CUST0042,Aadhya Reddy,Delhi,333,1,1739.77,111,Needs Attention
CUST0755,Anika Chawla,Delhi,43,2,1737.47,311,New Customers
CUST0241,Vivaan Chawla,Delhi,435,1,1722.99,111,Needs Attention
CUST0797,Riya Verma,Mumbai,254,2,1707.41,111,Needs Attention
CUST0137,Aditya Gupta,Chennai,152,2,1706.97,211,Needs Attention
CUST0820,Vihaan Kapoor,Chennai,33,1,1690.22,411,New Customers
CUST0571,Ishaan Sharma,Hyderabad,38,3,1690.08,321,Loyal Customers
CUST0190,Ayaan Mehta,Bangalore,150,3,1686.05,221,Needs Attention
CUST0600,Unknown Customer,Hyderabad,30,3,1677.5,421,Loyal Customers
CUST0955,Reyansh Kapoor,Delhi,32,3,1673.45,421,Loyal Customers
CUST0678,Myra Nair,Bangalore,245,1,1665.9,111,Needs Attention
CUST0611,Navya Iyer,Bangalore,175,2,1652.96,111,Needs Attention
CUST0667,Vihaan Sen,Bangalore,113,1,1644.76,211,Needs Attention
CUST0564,Pari Verma,Kolkata,202,2,1627.35,111,Needs Attention
CUST0878,Saanvi Kapoor,Bangalore,41,1,1627.1,311,New Customers
CUST0477,Arjun Kulkarni,Pune,216,1,1595.11,111,Needs Attention
CUST0682,Pari Rao,Unknown City,86,1,1594.47,211,Needs Attention
CUST0386,Aditya Gupta,Kolkata,61,1,1592.16,311,New Customers
CUST0781,Angel Patel,Mumbai,24,1,1582.66,411,New Customers
CUST0331,Ananya Iyer,Delhi,59,1,1581.44,311,New Customers
CUST0647,Sai Kapoor,Chennai,15,3,1580.97,421,Loyal Customers
CUST0121,Ayaan Kapoor,Jaipur,215,2,1578.37,111,Needs Attention
CUST0420,Reyansh Sharma,Delhi,270,2,1568.37,111,Needs Attention
CUST0789,Ishaan Bhat,Kolkata,267,1,1562.56,111,Needs Attention
CUST0038,Arjun Rao,Pune,40,2,1548.96,311,New Customers
CUST0337,Ayaan Verma,Kolkata,467,2,1513.41,111,Needs Attention
CUST0531,Ananya Chawla,Kolkata,311,2,1495.93,111,Needs Attention
CUST0309,Vivaan Das,Ahmedabad,87,1,1492.87,211,Needs Attention
CUST0726,Ananya Kapoor,Jaipur,215,1,1479.41,111,Needs Attention
CUST0019,Reyansh Choudhury,Hyderabad,469,1,1477.97,111,Needs Attention
CUST0349,Ishaan Bhat,Delhi,363,2,1464.72,111,Needs Attention
CUST0838,Aarav Nair,Pune,243,3,1432.52,121,Needs Attention
CUST0344,Vivaan Joshi,Delhi,269,1,1409.72,111,Needs Attention
CUST0339,Vivaan Nair,Mumbai,75,2,1404.58,311,New Customers
CUST0088,Pari Gupta,Ahmedabad,221,1,1396.03,111,Needs Attention
CUST0090,Myra Singh,Pune,409,2,1388.94,111,Needs Attention
CUST0637,Unknown Customer,Bangalore,272,2,1372.2,111,Needs Attention
CUST0934,Riya Kulkarni,Pune,0,3,1358.29,421,Loyal Customers
CUST0513,Pari Bhat,Mumbai,458,1,1336.65,111,Needs Attention
CUST0540,Krishna Joshi,Unknown City,43,1,1308.27,311,New Customers
CUST0429,Sai Mehta,Pune,270,2,1304.0,111,Needs Attention
CUST0448,Sai Saxena,Chennai,454,1,1284.9,111,Needs Attention
CUST0639,Sai Gupta,Chennai,383,1,1284.9,111,Needs Attention
CUST0290,Aadhya Mehta,Ahmedabad,27,2,1277.19,411,New Customers
CUST0580,Arjun Joshi,Hyderabad,333,2,1232.38,111,Needs Attention
CUST0985,Diya Saxena,Chennai,370,1,1229.07,111,Needs Attention
CUST0071,Ananya Sharma,Pune,394,2,1225.77,111,Needs Attention
CUST0986,Anika Verma,Mumbai,26,1,1210.22,411,New Customers
CUST0469,Ayaan Joshi,Jaipur,109,1,1160.77,211,Needs Attention
CUST0863,Reyansh Choudhury,Pune,348,2,1132.86,111,Needs Attention
CUST0273,Arjun Gupta,Chennai,307,1,1113.5,111,Needs Attention
CUST0500,Arjun Chawla,Ahmedabad,128,1,1099.65,211,Needs Attention
CUST0226,Anika Patel,Chennai,251,2,1094.2,111,Needs Attention
CUST0296,Reyansh Bhat,Kolkata,71,2,1080.67,311,New Customers
CUST0200,Unknown Customer,Mumbai,64,2,1080.4,311,New Customers
CUST0617,Ishaan Kulkarni,Mumbai,412,1,1080.16,111,Needs Attention
CUST0215,Aarav Sen,Hyderabad,110,1,1052.4,211,Needs Attention
CUST0841,Angel Patel,Pune,222,2,1011.85,111,Needs Attention
CUST0136,Vihaan Kulkarni,Ahmedabad,101,1,1001.72,211,Needs Attention
CUST0426,Vihaan Mehta,Mumbai,404,1,991.48,111,Needs Attention
CUST0514,Ayaan Reddy,Kolkata,445,1,973.47,111,Needs Attention
CUST0384,Myra Sen,Pune,109,1,964.32,211,Needs Attention
CUST0316,Vihaan Nair,Mumbai,195,3,929.17,121,Needs Attention
CUST0074,Ayaan Bhat,Kolkata,435,1,869.49,111,Needs Attention
CUST0717,Aditya Sen,Mumbai,461,1,843.32,111,Needs Attention
CUST0804,Arjun Sen,Chennai,157,2,776.02,211,Needs Attention
CUST0372,Aarav Verma,Kolkata,223,2,755.78,111,Needs Attention
CUST0381,Ayaan Rao,Bangalore,287,1,753.66,111,Needs Attention
CUST0240,Angel Bhat,Mumbai,429,2,697.0,111,Needs Attention
CUST0731,Vihaan Sharma,Bangalore,14,1,663.68,411,New Customers
CUST0501,Saanvi Patel,Jaipur,64,2,661.43,311,New Customers
CUST0504,Saanvi Sharma,Bangalore,98,1,661.27,211,Needs Attention
CUST0496,Aarav Chawla,Chennai,62,3,636.56,321,Loyal Customers
CUST0657,Aarav Gupta,Bangalore,239,1,635.85,111,Needs Attention
CUST0634,Vihaan Saxena,Hyderabad,67,1,629.63,311,New Customers
CUST0078,Angel Kulkarni,Pune,137,1,622.71,211,Needs Attention
CUST0814,Riya Verma,Jaipur,273,1,613.95,111,Needs Attention
CUST0795,Pari Chawla,Mumbai,17,1,611.7,411,New Customers
CUST0250,Arjun Saxena,Ahmedabad,172,2,575.95,211,Needs Attention
CUST0139,Reyansh Joshi,Hyderabad,133,3,573.5,221,Needs Attention
CUST0040,Vivaan Deshmukh,Hyderabad,232,2,572.17,111,Needs Attention
CUST0012,Anika Gupta,Delhi,60,2,544.52,311,New Customers
CUST0433,Saanvi Joshi,Mumbai,214,1,495.6,111,Needs Attention
CUST0259,Ananya Patel,Unknown City,151,2,481.99,211,Needs Attention
CUST0899,Diya Iyer,Unknown City,397,1,467.01,111,Needs Attention
CUST0282,Saanvi Kulkarni,Kolkata,273,1,450.2,111,Needs Attention
CUST0893,Diya Patel,Ahmedabad,202,1,444.76,111,Needs Attention
CUST0262,Sai Deshmukh,Jaipur,391,1,411.3,111,Needs Attention
CUST0523,Anika Chawla,Chennai,280,1,339.4,111,Needs Attention
CUST0169,Riya Joshi,Mumbai,110,1,337.53,211,Needs Attention
CUST0182,Vivaan Patel,Mumbai,138,1,317.76,211,Needs Attention
CUST0175,Ayaan Chawla,Pune,413,1,300.81,111,Needs Attention
CUST0050,Myra Sen,Pune,37,1,283.02,311,New Customers
CUST0686,Ishaan Iyer,Delhi,117,1,242.36,211,Needs Attention
CUST0354,Aditya Kulkarni,Pune,81,2,241.78,311,New Customers
CUST0884,Aadhya Nair,Jaipur,55,1,183.64,311,New Customers
CUST0730,Angel Verma,Chennai,308,1,134.38,111,Needs Attention
CUST0022,Ayaan Rao,Hyderabad,114,1,128.53,211,Needs Attention
CUST0619,Ishaan Kulkarni,Delhi,393,1,111.89,111,Needs Attention
