customer_id,name,email,city,signup_date,segment
CUST0593,Aarav Choudhury,aarav.choudhury981@outlook.com,Hyderabad,2026-02-23,Corporate
CUST0594,Saanvi Saxena,saanvi.saxena993@foodie.io,Hyderabad,2025-05-27,Consumer
CUST0595,Riya Kulkarni,riya.kulkarni469@techcorp.com,Bangalore,2025-12-29,Home Office
CUST0596,Arjun Singh,arjun.singh715@foodie.io,Jaipur,2026-03-12,Corporate
CUST0597,Myra Nair,myra.nair335@gmail.com,Jaipur,2025-01-29,Home Office
CUST0598,Aarav Kulkarni,aarav.kulkarni911@hotmail.com,Kolkata,2025-09-21,Corporate
CUST0599,,krishna.joshi807@yahoo.com,Delhi,2026-03-16,Consumer
CUST0600,,riya.das637@yahoo.com,Hyderabad,2025-12-04,Home Office
CUST0601,Arjun Saxena,arjun.saxena876@techcorp.com,Pune,2024-10-01,Corporate
CUST0602,Sai Patel,sai.patel241@gmail.com,Kolkata,2026-07-13,Corporate
CUST0603,Reyansh Patel,invalid_email_format_no_at,Pune,2024-11-04,Corporate
CUST0604,Aadhya Iyer,aadhya.iyer804@gmail.com,Kolkata,2025-09-11,Corporate
CUST0605,Navya Verma,navya.verma543@gmail.com,Pune,2025-04-17,Consumer
CUST0606,Vivaan Choudhury,vivaan.choudhury406@techcorp.com,Mumbai,2026-01-15,Corporate
CUST0607,Ishaan Bhat,ishaan.bhat180@hotmail.com,Ahmedabad,2024-11-08,Consumer
CUST0608,Pari Gupta,pari.gupta749@techcorp.com,Delhi,2026-01-25,Home Office
CUST0609,Aadhya Kulkarni,aadhya.kulkarni471@gmail.com,Bangalore,2025-04-20,Home Office
CUST0610,Aditya Rao,aditya.rao341@foodie.io,Bangalore,2026-03-24,Consumer
CUST0611,Navya Iyer,navya.iyer754@techcorp.com,Bangalore,2025-07-06,Home Office
CUST0612,Myra Joshi,invalid_email_format_no_at,Bangalore,2026-06-06,Corporate
CUST0613,Ishaan Nair,,Hyderabad,2026-07-25,Home Office
CUST0614,Anika Choudhury,anika.choudhury836@gmail.com,Pune,2025-11-27,Consumer
CUST0615,Aditya Sen,aditya.sen624@gmail.com,Hyderabad,2025-01-14,Corporate
CUST0616,Vivaan Nair,vivaan.nair161@gmail.com,Chennai,2026-06-21,Consumer
CUST0617,Ishaan Kulkarni,invalid_email_format_no_at,Mumbai,2026-04-08,Corporate
CUST0618,Riya Das,riya.das816@techcorp.com,Bangalore,2025-04-18,Home Office
CUST0619,Ishaan Kulkarni,ishaan.kulkarni387@hotmail.com,Delhi,2025-05-17,Home Office
CUST0620,Krishna Kulkarni,krishna.kulkarni549@hotmail.com,Jaipur,2025-12-26,Home Office
CUST0621,Navya Gupta,navya.gupta505@foodie.io,Ahmedabad,2025-05-17,Home Office
CUST0622,Riya Deshmukh,riya.deshmukh959@yahoo.com,Pune,2025-02-11,Home Office
CUST0623,,riya.reddy735@outlook.com,Hyderabad,2026-07-27,Consumer
CUST0624,Reyansh Sen,reyansh.sen434@hotmail.com,,2025-08-21,Corporate
CUST0625,Reyansh Singh,reyansh.singh270@gmail.com,Ahmedabad,2025-09-24,Home Office
CUST0626,Ananya Kulkarni,ananya.kulkarni415@foodie.io,Mumbai,2026-01-30,Consumer
CUST0627,Anika Verma,anika.verma671@yahoo.com,Pune,2026-02-19,Home Office
CUST0628,Pari Chawla,pari.chawla960@foodie.io,Mumbai,2025-02-10,Corporate
CUST0629,Aarav Patel,aarav.patel601@foodie.io,Chennai,2025-07-31,Consumer
CUST0630,Saanvi Choudhury,invalid_email_format_no_at,Kolkata,2026-01-18,Home Office
CUST0631,Ananya Verma,ananya.verma288@hotmail.com,Delhi,2025-03-07,Consumer
CUST0632,Navya Singh,navya.singh189@gmail.com,,2026-06-20,Consumer
CUST0633,Anika Saxena,anika.saxena167@yahoo.com,Chennai,2025-03-20,Home Office
CUST0634,Vihaan Saxena,vihaan.saxena702@yahoo.com,Hyderabad,2026-06-21,Corporate
CUST0635,Ishaan Verma,ishaan.verma713@techcorp.com,Delhi,2025-08-21,Corporate
CUST0636,Ishaan Sharma,ishaan.sharma601@outlook.com,Hyderabad,2025-09-03,Consumer
CUST0637,,pari.mehta289@yahoo.com,Bangalore,2025-10-21,Consumer
CUST0638,Reyansh Choudhury,reyansh.choudhury368@techcorp.com,Chennai,2025-10-24,Consumer
CUST0639,Sai Gupta,,Chennai,2025-01-21,Corporate
CUST0640,Vivaan Mehta,vivaan.mehta402@gmail.com,Delhi,2025-05-18,Corporate
CUST0641,Pari Sen,pari.sen374@outlook.com,Chennai,2026-01-07,Home Office
CUST0642,Pari Das,pari.das144@gmail.com,Pune,2026-04-20,Corporate
CUST0643,Anika Reddy,anika.reddy980@yahoo.com,Bangalore,2024-11-04,Corporate
CUST0644,Ananya Kulkarni,ananya.kulkarni474@hotmail.com,Mumbai,2026-05-23,Corporate
CUST0645,Ishaan Deshmukh,ishaan.deshmukh628@techcorp.com,Bangalore,2025-02-23,Consumer
CUST0646,Angel Gupta,angel.gupta821@outlook.com,Jaipur,2025-04-12,Corporate
CUST0647,Sai Kapoor,sai.kapoor403@gmail.com,Chennai,2025-12-27,Home Office
CUST0648,Ananya Choudhury,ananya.choudhury720@yahoo.com,Bangalore,2024-09-18,Home Office
CUST0649,Anika Mehta,anika.mehta616@techcorp.com,Pune,2025-08-29,Home Office
CUST0650,Saanvi Gupta,saanvi.gupta622@gmail.com,Kolkata,2025-08-27,Corporate
CUST0651,Arjun Das,arjun.das934@foodie.io,Mumbai,2026-02-28,Home Office
CUST0652,Myra Bhat,myra.bhat210@yahoo.com,Chennai,2025-09-25,Home Office
CUST0653,Aadhya Deshmukh,aadhya.deshmukh101@techcorp.com,Mumbai,2024-11-09,Home Office
CUST0654,Diya Choudhury,diya.choudhury64@gmail.com,Jaipur,2025-07-26,Consumer
CUST0655,Myra Iyer,myra.iyer650@outlook.com,Kolkata,2025-06-08,Corporate
CUST0656,Arjun Patel,arjun.patel578@hotmail.com,Chennai,2025-05-27,Consumer
CUST0657,Aarav Gupta,aarav.gupta673@gmail.com,Bangalore,2025-03-17,Home Office
CUST0658,Aadhya Bhat,aadhya.bhat925@foodie.io,Kolkata,2024-10-28,Consumer
CUST0659,Saanvi Deshmukh,saanvi.deshmukh241@yahoo.com,Kolkata,2024-11-16,Consumer
CUST0660,Navya Rao,navya.rao430@techcorp.com,Chennai,2026-06-24,Consumer
CUST0661,Anika Gupta,anika.gupta155@foodie.io,Jaipur,2025-10-15,Corporate
CUST0662,Ayaan Kapoor,ayaan.kapoor655@foodie.io,Delhi,2024-10-18,Home Office
CUST0663,Ananya Choudhury,ananya.choudhury807@gmail.com,Pune,2025-04-20,Home Office
CUST0664,Diya Singh,diya.singh306@yahoo.com,Mumbai,2024-11-24,Home Office
CUST0665,Anika Das,anika.das183@techcorp.com,Mumbai,2024-09-24,Corporate
CUST0666,Aditya Joshi,aditya.joshi527@gmail.com,Ahmedabad,2025-11-12,Consumer
CUST0667,Vihaan Sen,vihaan.sen188@techcorp.com,Bangalore,2024-09-22,Corporate
CUST0668,Ayaan Kapoor,ayaan.kapoor195@techcorp.com,Mumbai,2025-08-11,Consumer
CUST0669,Anika Chawla,anika.chawla798@hotmail.com,Hyderabad,2024-09-20,Corporate
CUST0670,Diya Verma,diya.verma667@outlook.com,Delhi,2026-06-05,Consumer
CUST0671,Angel Reddy,angel.reddy398@foodie.io,,2025-03-30,Corporate
CUST0672,Pari Iyer,pari.iyer704@outlook.com,Jaipur,2026-06-16,Consumer
CUST0673,Aadhya Sen,aadhya.sen950@foodie.io,Ahmedabad,2025-08-19,Corporate
CUST0674,Saanvi Bhat,saanvi.bhat801@foodie.io,Hyderabad,2024-09-08,Home Office
CUST0675,Sai Kulkarni,sai.kulkarni570@gmail.com,Mumbai,2026-05-20,Consumer
CUST0676,,invalid_email_format_no_at,Ahmedabad,2026-01-12,Consumer
CUST0677,Reyansh Sen,reyansh.sen663@gmail.com,Delhi,2026-05-01,Home Office
CUST0678,Myra Nair,myra.nair927@gmail.com,Bangalore,2025-11-11,Corporate
CUST0679,Krishna Chawla,krishna.chawla718@foodie.io,Chennai,2025-11-07,Consumer
CUST0680,Saanvi Kulkarni,saanvi.kulkarni71@outlook.com,Ahmedabad,2026-01-27,Corporate
CUST0681,Saanvi Nair,saanvi.nair670@hotmail.com,Delhi,2026-03-03,Home Office
CUST0682,Pari Rao,pari.rao115@gmail.com,,2026-05-17,Home Office
CUST0683,Anika Joshi,anika.joshi678@foodie.io,Mumbai,2026-06-20,Home Office
CUST0684,Saanvi Das,saanvi.das13@techcorp.com,Pune,2025-03-26,Corporate
CUST0685,Aditya Choudhury,aditya.choudhury241@gmail.com,Kolkata,2025-03-22,Consumer
CUST0686,Ishaan Iyer,ishaan.iyer66@foodie.io,Delhi,2025-07-19,Home Office
CUST0687,Ishaan Patel,ishaan.patel190@techcorp.com,Mumbai,2025-06-30,Home Office
CUST0688,,,Pune,2026-01-15,Consumer
CUST0689,Ayaan Kapoor,ayaan.kapoor408@gmail.com,Jaipur,2024-10-08,Corporate
CUST0690,Aarav Verma,aarav.verma357@gmail.com,Chennai,2026-06-15,Corporate
CUST0691,Pari Choudhury,pari.choudhury162@foodie.io,,2026-05-16,Consumer
CUST0692,Riya Verma,riya.verma258@foodie.io,Bangalore,2026-07-14,Consumer
CUST0693,Vihaan Bhat,vihaan.bhat635@yahoo.com,Delhi,2026-04-11,Consumer
CUST0694,Reyansh Chawla,reyansh.chawla355@foodie.io,Kolkata,2025-08-30,Consumer
CUST0695,Reyansh Verma,invalid_email_format_no_at,Chennai,2026-05-25,Consumer
CUST0696,Diya Choudhury,diya.choudhury178@hotmail.com,Hyderabad,2024-12-10,Consumer
CUST0697,Saanvi Nair,saanvi.nair26@hotmail.com,Delhi,2026-07-22,Consumer
CUST0698,Ishaan Chawla,ishaan.chawla720@hotmail.com,Bangalore,2025-12-29,Consumer
CUST0699,Sai Sen,sai.sen718@gmail.com,Bangalore,2025-03-04,Home Office
CUST0700,Diya Chawla,diya.chawla14@techcorp.com,Hyderabad,2026-01-13,Consumer
CUST0701,Angel Saxena,angel.saxena234@hotmail.com,Hyderabad,2025-10-18,Consumer
CUST0702,Anika Kapoor,anika.kapoor190@yahoo.com,Mumbai,2026-06-03,Home Office
CUST0703,Riya Bhat,,Mumbai,2025-01-24,Consumer
CUST0704,Aditya Reddy,aditya.reddy748@hotmail.com,Chennai,2025-05-25,Consumer
CUST0705,Vihaan Kulkarni,vihaan.kulkarni243@gmail.com,Hyderabad,2025-06-01,Consumer
CUST0706,Anika Verma,anika.verma921@hotmail.com,Bangalore,2025-12-19,Home Office
CUST0707,Reyansh Deshmukh,reyansh.deshmukh286@yahoo.com,Chennai,2026-03-20,Consumer
CUST0708,Pari Bhat,pari.bhat438@yahoo.com,Chennai,2025-12-15,Corporate
CUST0709,Riya Nair,riya.nair601@techcorp.com,Hyderabad,2026-05-01,Corporate
CUST0710,Myra Kapoor,myra.kapoor867@hotmail.com,Ahmedabad,2026-07-14,Home Office
CUST0711,Aadhya Das,aadhya.das237@techcorp.com,Bangalore,2024-12-18,Consumer
CUST0712,Navya Verma,navya.verma445@techcorp.com,Kolkata,2025-03-25,Home Office
CUST0713,Angel Sharma,angel.sharma719@foodie.io,Kolkata,2025-12-17,Consumer
CUST0714,Aarav Kapoor,,Bangalore,2025-04-14,Home Office
CUST0715,Arjun Iyer,arjun.iyer199@outlook.com,Pune,2024-10-18,Consumer
CUST0716,Ananya Saxena,ananya.saxena43@outlook.com,Kolkata,2025-10-25,Home Office
CUST0717,Aditya Sen,aditya.sen911@outlook.com,Mumbai,2025-02-16,Home Office
CUST0718,Pari Sen,pari.sen51@outlook.com,Chennai,2026-01-30,Home Office
CUST0719,Reyansh Joshi,reyansh.joshi352@yahoo.com,Jaipur,2026-04-03,Home Office
CUST0720,Reyansh Reddy,reyansh.reddy338@outlook.com,Ahmedabad,2025-02-28,Home Office
CUST0721,Pari Kapoor,invalid_email_format_no_at,Delhi,2025-04-03,Home Office
CUST0722,Pari Sen,pari.sen386@foodie.io,Delhi,2026-01-17,Corporate
CUST0723,Aditya Mehta,aditya.mehta178@outlook.com,Delhi,2026-02-27,Corporate
CUST0724,Aarav Singh,aarav.singh436@foodie.io,Jaipur,2026-03-15,Corporate
CUST0725,Ishaan Patel,ishaan.patel74@gmail.com,Hyderabad,2025-02-11,Home Office
CUST0726,Ananya Kapoor,ananya.kapoor617@foodie.io,Jaipur,2025-01-13,Corporate
CUST0727,Ishaan Nair,ishaan.nair818@outlook.com,Hyderabad,2025-03-20,Corporate
CUST0728,Diya Singh,diya.singh476@yahoo.com,Bangalore,2025-01-26,Corporate
CUST0729,Arjun Nair,arjun.nair253@gmail.com,Mumbai,2025-09-07,Home Office
CUST0730,Angel Verma,angel.verma691@outlook.com,Chennai,2026-02-27,Corporate
CUST0731,Vihaan Sharma,vihaan.sharma424@hotmail.com,Bangalore,2025-04-15,Corporate
CUST0732,Navya Kulkarni,navya.kulkarni672@foodie.io,Ahmedabad,2025-03-30,Corporate
CUST0733,Arjun Das,invalid_email_format_no_at,Chennai,2026-04-04,Home Office
CUST0734,Vihaan Singh,vihaan.singh35@hotmail.com,Hyderabad,2025-04-28,Corporate
CUST0735,Myra Saxena,myra.saxena237@outlook.com,Hyderabad,2026-07-05,Consumer
CUST0736,Aditya Saxena,aditya.saxena413@yahoo.com,Pune,2025-09-06,Home Office
CUST0737,Diya Iyer,diya.iyer161@foodie.io,Kolkata,2025-07-15,Corporate
CUST0738,Pari Choudhury,pari.choudhury99@yahoo.com,Pune,2025-05-29,Corporate
CUST0739,Aadhya Chawla,aadhya.chawla152@techcorp.com,Delhi,2026-03-03,Consumer
CUST0740,Ananya Gupta,ananya.gupta965@techcorp.com,Kolkata,2026-04-29,Consumer
CUST0741,Angel Bhat,angel.bhat737@techcorp.com,Bangalore,2026-01-05,Consumer
CUST0742,,,Jaipur,2025-04-10,Consumer
CUST0743,Anika Mehta,anika.mehta679@foodie.io,Ahmedabad,2025-05-27,Consumer
CUST0744,Vihaan Rao,vihaan.rao514@gmail.com,Chennai,2024-12-10,Corporate
CUST0745,Anika Mehta,anika.mehta392@techcorp.com,Mumbai,2025-11-05,Consumer
CUST0746,Arjun Deshmukh,arjun.deshmukh177@gmail.com,Ahmedabad,2025-07-24,Corporate
CUST0747,Ishaan Saxena,ishaan.saxena664@gmail.com,Jaipur,2026-01-11,Home Office
CUST0748,Angel Kulkarni,angel.kulkarni903@outlook.com,Ahmedabad,2025-10-24,Home Office
CUST0749,Diya Joshi,diya.joshi23@yahoo.com,Jaipur,2025-10-13,Corporate
CUST0750,Sai Mehta,sai.mehta233@yahoo.com,Jaipur,2025-12-14,Consumer
CUST0751,Navya Choudhury,navya.choudhury739@techcorp.com,Delhi,2025-05-27,Corporate
CUST0752,Aarav Kapoor,aarav.kapoor366@outlook.com,Chennai,2026-03-08,Corporate
CUST0753,Ananya Nair,ananya.nair736@outlook.com,Mumbai,2026-03-29,Consumer
CUST0754,Ishaan Joshi,ishaan.joshi224@yahoo.com,,2025-05-19,Home Office
CUST0755,Anika Chawla,anika.chawla53@yahoo.com,Delhi,2026-06-25,Home Office
CUST0756,Krishna Verma,krishna.verma77@outlook.com,Mumbai,2026-04-21,Consumer
CUST0757,Sai Deshmukh,sai.deshmukh39@gmail.com,Bangalore,2025-10-17,Home Office
CUST0758,Riya Reddy,riya.reddy527@techcorp.com,Delhi,2026-04-18,Home Office
CUST0759,Ishaan Nair,ishaan.nair933@techcorp.com,Mumbai,2026-04-18,Consumer
CUST0760,Myra Nair,myra.nair460@foodie.io,Delhi,2026-01-24,Corporate
CUST0761,Aadhya Mehta,aadhya.mehta789@outlook.com,Delhi,2025-04-07,Consumer
CUST0762,Ishaan Choudhury,ishaan.choudhury749@gmail.com,Delhi,2025-08-27,Corporate
CUST0763,Ishaan Bhat,ishaan.bhat241@techcorp.com,Kolkata,2025-10-04,Corporate
CUST0764,Anika Deshmukh,anika.deshmukh193@gmail.com,Pune,2024-09-08,Consumer
CUST0765,Vihaan Joshi,vihaan.joshi414@hotmail.com,Delhi,2026-02-06,Consumer
CUST0766,Saanvi Mehta,saanvi.mehta248@hotmail.com,Pune,2025-10-16,Home Office
CUST0767,Saanvi Deshmukh,saanvi.deshmukh497@foodie.io,Kolkata,2025-03-19,Home Office
CUST0768,Krishna Kapoor,krishna.kapoor519@yahoo.com,Bangalore,2026-06-28,Consumer
CUST0769,Aarav Nair,aarav.nair401@techcorp.com,Chennai,2026-02-22,Corporate
CUST0770,Navya Kapoor,navya.kapoor821@hotmail.com,Hyderabad,2025-10-01,Home Office
CUST0771,Angel Choudhury,angel.choudhury28@gmail.com,Kolkata,2026-03-29,Corporate
CUST0772,Vivaan Verma,vivaan.verma191@techcorp.com,Ahmedabad,2026-02-10,Corporate
CUST0773,Vihaan Das,vihaan.das701@hotmail.com,Jaipur,2025-01-22,Home Office
CUST0774,Vivaan Iyer,vivaan.iyer279@hotmail.com,Kolkata,2024-11-04,Home Office
CUST0775,Aarav Das,aarav.das56@yahoo.com,Chennai,2025-08-05,Home Office
CUST0776,Saanvi Mehta,saanvi.mehta448@outlook.com,Chennai,2025-06-02,Corporate
CUST0777,Ishaan Das,,Delhi,2025-09-19,Consumer
CUST0778,Pari Chawla,pari.chawla591@techcorp.com,Kolkata,2025-10-28,Consumer
CUST0779,Saanvi Das,saanvi.das409@outlook.com,Delhi,2025-03-15,Consumer
CUST0780,Ananya Nair,ananya.nair639@outlook.com,Chennai,2025-05-08,Consumer
CUST0781,Angel Patel,angel.patel304@outlook.com,Mumbai,2025-09-27,Home Office
CUST0782,Aditya Das,aditya.das107@techcorp.com,Chennai,2025-10-22,Consumer
CUST0783,Diya Gupta,diya.gupta677@outlook.com,Jaipur,2025-09-24,Corporate
CUST0784,Krishna Sen,krishna.sen537@hotmail.com,Jaipur,2026-01-25,Consumer
CUST0785,Anika Patel,anika.patel686@foodie.io,Pune,2025-10-27,Home Office
CUST0786,Aadhya Das,aadhya.das754@foodie.io,Mumbai,2025-02-09,Consumer
CUST0787,Ishaan Chawla,ishaan.chawla430@outlook.com,Delhi,2024-10-17,Consumer
CUST0788,Sai Rao,sai.rao713@techcorp.com,Hyderabad,2025-06-08,Consumer
CUST0789,Ishaan Bhat,ishaan.bhat507@techcorp.com,Kolkata,2025-05-22,Home Office
CUST0790,Aarav Rao,aarav.rao818@outlook.com,Jaipur,2026-01-29,Home Office
CUST0791,Aarav Verma,aarav.verma890@gmail.com,Chennai,2024-11-19,Corporate
CUST0792,Diya Gupta,diya.gupta416@foodie.io,Bangalore,2025-11-29,Consumer
CUST0793,Myra Saxena,myra.saxena267@hotmail.com,Delhi,2025-11-27,Home Office
CUST0794,Myra Iyer,myra.iyer835@foodie.io,Hyderabad,2025-05-21,Consumer
CUST0795,Pari Chawla,pari.chawla270@techcorp.com,Mumbai,2025-03-13,Home Office
CUST0796,Aadhya Kapoor,aadhya.kapoor709@yahoo.com,Ahmedabad,2026-03-02,Corporate
CUST0797,Riya Verma,riya.verma871@foodie.io,Mumbai,2024-09-09,Consumer
CUST0798,Diya Mehta,diya.mehta557@yahoo.com,Pune,2025-06-26,Consumer
CUST0799,Krishna Singh,krishna.singh102@yahoo.com,Ahmedabad,2025-12-25,Consumer
CUST0800,Aadhya Verma,aadhya.verma290@gmail.com,Pune,2025-04-02,Home Office
CUST0801,Vihaan Nair,vihaan.nair725@outlook.com,Jaipur,2026-05-22,Corporate
CUST0802,Ananya Bhat,ananya.bhat721@gmail.com,Mumbai,2024-10-10,Home Office
CUST0803,Aarav Iyer,aarav.iyer214@foodie.io,Ahmedabad,2025-09-10,Home Office
CUST0804,Arjun Sen,arjun.sen712@hotmail.com,Chennai,2025-04-22,Corporate
CUST0805,Myra Kulkarni,myra.kulkarni828@outlook.com,Hyderabad,2026-05-03,Corporate
CUST0806,Myra Reddy,myra.reddy31@gmail.com,Jaipur,2024-10-04,Home Office
CUST0807,Reyansh Rao,reyansh.rao728@yahoo.com,Mumbai,2025-06-13,Home Office
CUST0808,Diya Nair,diya.nair979@techcorp.com,Delhi,2026-07-14,Home Office
CUST0809,Anika Mehta,anika.mehta239@foodie.io,Hyderabad,2026-01-14,Corporate
CUST0810,Reyansh Sen,reyansh.sen230@outlook.com,Hyderabad,2025-05-26,Consumer
CUST0811,Krishna Reddy,krishna.reddy642@hotmail.com,,2025-07-15,Home Office
CUST0812,Arjun Kulkarni,arjun.kulkarni719@hotmail.com,Hyderabad,2025-07-01,Home Office
CUST0813,Angel Verma,angel.verma63@outlook.com,Hyderabad,2025-04-02,Corporate
CUST0814,Riya Verma,riya.verma15@outlook.com,Jaipur,2024-11-01,Corporate
CUST0815,Angel Verma,angel.verma604@yahoo.com,Ahmedabad,2026-02-05,Home Office
CUST0816,Aditya Kulkarni,aditya.kulkarni737@techcorp.com,Kolkata,2026-03-05,Corporate
CUST0817,Krishna Deshmukh,krishna.deshmukh958@hotmail.com,Ahmedabad,2025-11-01,Home Office
CUST0818,Aadhya Nair,aadhya.nair333@foodie.io,Pune,2026-02-24,Home Office
CUST0819,Vivaan Patel,vivaan.patel162@gmail.com,Hyderabad,2026-01-22,Consumer
CUST0820,Vihaan Kapoor,vihaan.kapoor51@hotmail.com,Chennai,2024-12-31,Corporate
CUST0821,Arjun Mehta,arjun.mehta367@gmail.com,Hyderabad,2025-10-11,Consumer
CUST0822,Myra Das,myra.das227@techcorp.com,Mumbai,2025-02-05,Home Office
CUST0823,Anika Mehta,anika.mehta918@outlook.com,Mumbai,2025-10-10,Home Office
CUST0824,Vihaan Kulkarni,vihaan.kulkarni167@gmail.com,Delhi,2025-04-13,Home Office
CUST0825,Riya Sharma,riya.sharma347@gmail.com,Pune,2025-08-30,Home Office
CUST0826,Arjun Patel,arjun.patel893@gmail.com,Ahmedabad,2025-09-01,Consumer
CUST0827,,aditya.iyer271@yahoo.com,Hyderabad,2025-06-15,Consumer
CUST0828,Saanvi Singh,saanvi.singh672@foodie.io,Bangalore,2026-03-27,Corporate
CUST0829,Ishaan Sen,ishaan.sen144@outlook.com,Delhi,2025-07-17,Home Office
CUST0830,Krishna Das,krishna.das624@hotmail.com,Delhi,2025-05-22,Corporate
CUST0831,Vivaan Saxena,vivaan.saxena359@hotmail.com,Hyderabad,2024-10-03,Home Office
CUST0832,Navya Gupta,navya.gupta307@hotmail.com,Kolkata,2026-05-08,Corporate
CUST0833,Ishaan Reddy,ishaan.reddy545@hotmail.com,Ahmedabad,2024-12-23,Consumer
CUST0834,Navya Chawla,navya.chawla432@gmail.com,Pune,2024-09-20,Home Office
CUST0835,Aditya Saxena,aditya.saxena26@gmail.com,Pune,2026-01-26,Consumer
CUST0836,Ishaan Kulkarni,ishaan.kulkarni611@foodie.io,Pune,2024-09-10,Corporate
CUST0837,Sai Patel,,Ahmedabad,2024-09-07,Consumer
CUST0838,Aarav Nair,aarav.nair681@hotmail.com,Pune,2025-06-09,Home Office
CUST0839,Riya Sen,,Kolkata,2025-09-22,Consumer
CUST0840,Aarav Patel,aarav.patel889@gmail.com,Hyderabad,2025-03-23,Home Office
CUST0841,Angel Patel,angel.patel98@outlook.com,Pune,2026-02-27,Corporate
CUST0842,Pari Kapoor,pari.kapoor492@gmail.com,Pune,2024-12-06,Consumer
CUST0843,Vivaan Kulkarni,vivaan.kulkarni18@gmail.com,Kolkata,2025-05-29,Corporate
CUST0844,Ishaan Verma,ishaan.verma509@hotmail.com,Pune,2025-02-18,Home Office
CUST0845,Anika Reddy,anika.reddy741@gmail.com,Jaipur,2026-07-09,Corporate
CUST0846,Aadhya Kapoor,aadhya.kapoor129@hotmail.com,Chennai,2025-04-25,Home Office
CUST0847,Anika Deshmukh,anika.deshmukh458@yahoo.com,Jaipur,2025-12-16,Home Office
CUST0848,Pari Joshi,pari.joshi914@outlook.com,Kolkata,2025-05-28,Home Office
CUST0849,Sai Sen,sai.sen222@outlook.com,Delhi,2024-09-13,Corporate
CUST0850,Vihaan Chawla,vihaan.chawla975@hotmail.com,Ahmedabad,2025-11-30,Consumer
CUST0851,Krishna Deshmukh,krishna.deshmukh703@yahoo.com,Bangalore,2025-02-28,Consumer
CUST0852,Ayaan Mehta,ayaan.mehta585@yahoo.com,Pune,2025-11-06,Corporate
CUST0853,Angel Rao,angel.rao927@yahoo.com,Jaipur,2024-11-17,Home Office
CUST0854,Pari Mehta,pari.mehta118@techcorp.com,Delhi,2024-12-30,Consumer
CUST0855,Reyansh Deshmukh,reyansh.deshmukh170@foodie.io,Ahmedabad,2025-05-02,Home Office
CUST0856,Diya Kulkarni,diya.kulkarni848@yahoo.com,,2026-01-03,Corporate
CUST0857,Anika Kulkarni,anika.kulkarni303@techcorp.com,Bangalore,2026-05-02,Corporate
CUST0858,Ayaan Joshi,ayaan.joshi781@techcorp.com,Kolkata,2025-12-07,Consumer
CUST0859,Pari Saxena,,Chennai,2026-06-28,Corporate
CUST0860,Aditya Gupta,aditya.gupta356@outlook.com,Kolkata,2026-02-10,Corporate
CUST0861,Arjun Das,arjun.das69@foodie.io,Jaipur,2025-09-29,Corporate
CUST0862,Ishaan Kulkarni,ishaan.kulkarni941@outlook.com,Mumbai,2025-10-15,Home Office
CUST0863,Reyansh Choudhury,reyansh.choudhury649@techcorp.com,Pune,2025-08-09,Home Office
CUST0864,Vivaan Choudhury,vivaan.choudhury352@hotmail.com,Bangalore,2025-02-11,Home Office
CUST0865,Navya Kulkarni,navya.kulkarni785@foodie.io,Bangalore,2026-07-05,Consumer
CUST0866,Ishaan Chawla,ishaan.chawla527@gmail.com,Mumbai,2025-07-12,Corporate
CUST0867,Vihaan Bhat,vihaan.bhat315@techcorp.com,Mumbai,2025-04-20,Corporate
CUST0868,Myra Choudhury,myra.choudhury874@techcorp.com,Hyderabad,2025-08-04,Corporate
CUST0869,Arjun Iyer,arjun.iyer542@foodie.io,Hyderabad,2026-04-12,Corporate
CUST0870,Pari Mehta,pari.mehta160@foodie.io,Kolkata,2025-06-02,Consumer
CUST0871,Reyansh Bhat,reyansh.bhat89@outlook.com,Jaipur,2025-06-11,Home Office
CUST0872,Myra Kapoor,myra.kapoor661@hotmail.com,Pune,2025-03-14,Home Office
CUST0873,Arjun Kapoor,arjun.kapoor738@hotmail.com,Bangalore,2025-02-18,Home Office
CUST0874,Sai Choudhury,sai.choudhury388@gmail.com,Kolkata,2026-04-07,Consumer
CUST0875,,vihaan.deshmukh322@outlook.com,Ahmedabad,2025-09-30,Corporate
CUST0876,Aadhya Verma,aadhya.verma969@outlook.com,Ahmedabad,2025-12-20,Consumer
CUST0877,Diya Gupta,diya.gupta901@gmail.com,Kolkata,2025-03-23,Home Office
CUST0878,Saanvi Kapoor,saanvi.kapoor864@foodie.io,Bangalore,2026-03-09,Home Office
CUST0879,Arjun Kulkarni,arjun.kulkarni101@techcorp.com,Kolkata,2025-06-27,Consumer
CUST0880,Pari Rao,pari.rao671@gmail.com,Bangalore,2026-07-03,Home Office
CUST0881,Vihaan Choudhury,vihaan.choudhury97@yahoo.com,Jaipur,2024-12-15,Consumer
CUST0882,Navya Sharma,navya.sharma133@foodie.io,Jaipur,2026-01-25,Consumer
CUST0883,,myra.bhat96@techcorp.com,,2025-06-12,Home Office
CUST0884,Aadhya Nair,aadhya.nair434@gmail.com,Jaipur,2025-09-07,Corporate
CUST0885,Sai Singh,invalid_email_format_no_at,Ahmedabad,2026-04-28,Consumer
CUST0886,Riya Kulkarni,riya.kulkarni195@gmail.com,Mumbai,2025-09-26,Corporate
CUST0887,Krishna Iyer,krishna.iyer974@gmail.com,Mumbai,2026-01-02,Consumer
CUST0888,Navya Iyer,navya.iyer982@gmail.com,Ahmedabad,2026-05-27,Corporate
